N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
3,0.1679272669626387,1.3601696385212186e-07,1964799669.73185,19433525.74273611,3.527928018460872e-21,3.0113369668595104e-17,1.2119520429347367e-06,8.44520556251598e-08
36,0.1621662431423973,4.302796448010967e-07,1260207844.1315515,19723025.1817178,6.43404979028244e-21,3.6386106226250215e-16,7.844362236562791e-07,1.9125904114890855e-07
166,0.1675064582482078,5.970741716981291e-07,1697118618.6080024,23339546.820585422,6.3402845304683145e-21,4.2317982259554953e-16,2.767983123609172e-06,6.083113366710617e-08
42,0.1704211805567873,1.10734499593614e-06,2309243346.288731,28859665.32386065,6.3464905501840915e-21,8.529829028351201e-16,3.630972727335786e-06,9.28306612136479e-08
140,0.1727249070925843,7.240552943701266e-07,7989736105.198143,50277651.82085801,3.279135721729002e-21,4.064995830253308e-16,1.238169956573423e-06,1.0277860726704249e-07
131,0.1756981226568635,2.428843261555644e-07,14866572627.694408,49893804.57120906,1.760495370305949e-21,7.904484573209487e-17,3.848364618395714e-07,1.5992501833536608e-07
89,0.1740343120852318,1.2290222742950918e-07,5394470025.442044,22394560.23280075,2.185705987386152e-21,3.3751314374490698e-18,8.768176270155909e-07,1.95072705991044e-07
27,0.1660414933895395,4.373749223768636e-07,4118932057.9649954,26337296.945568085,3.791050590139594e-21,5.793147336281311e-18,6.554137403445008e-07,5.300252797627215e-07
22,0.1784619212964638,4.641093785715517e-07,6248382577.054098,35626235.56259529,2.6680331707257508e-21,8.276991661323896e-17,1.0172355036354358e-06,1.0196894577190468e-06
319,0.1961473485800373,6.057654179420638e-07,9278348265.392988,47470486.157810844,2.2589484698283322e-21,2.5951717917975554e-16,8.800687942626285e-07,3.551720096001508e-07
707,0.1674366280931588,4.735350424682042e-09,40689582934.42461,16826814.09914876,8.21824254571593e-23,3.2539908896022383e-16,1.6740581123853143e-06,2.216668700546e-07
36,0.1732266865022804,1.7017316867920268e-08,50898801568.6013,22430529.976686835,1.38424792085675e-22,7.161168121850236e-17,2.006734906279719e-06,3.449396293045058e-07
36,0.1792342367391055,2.2941182562354053e-08,70338973074.06535,28487397.86106609,1.4190933401874213e-22,4.579193971301608e-16,1.5390294276122095e-06,3.738860445325864e-07
185,0.1741029348463642,1.4634452935986909e-08,243417355806.4804,37691747.990618944,6.172529468564889e-23,1.6749256531394484e-16,3.4085614066042003e-06,1.0641954317289298e-06
17,0.193882267121102,1.344555947918152e-08,189236356617.4224,35354803.02875943,1.1809969865229722e-22,3.8362212820140036e-16,1.998002982802082e-05,7.351103017224264e-07
108,0.1958549299674674,3.982606388480616e-08,107635088714.8134,50404237.8804299,8.847369173571133e-23,9.697012780166944e-16,9.266658249836458e-06,1.1866353902553307e-06
52,0.2148653255023475,1.906711604601876e-08,71937865340.29564,25587004.764381275,3.009862694602059e-22,1.696552429830603e-16,1.2879781297617142e-05,2.354780469856031e-06
19,0.197127601457065,2.7624538735992817e-08,35080206021.93358,24085634.185559247,4.482227056005263e-22,3.7462923105743237e-16,5.977914997596093e-06,3.23961553962992e-06
181,0.1953400155286187,3.7010284016232734e-08,44494316533.84701,25637289.45000447,2.607239972594057e-22,1.6548681257057592e-16,1.189055737071276e-06,3.683181632245912e-06
256,0.1894193150780095,1.9975831787365295e-08,30065169646.743828,19073971.8320069,1.7864277442880697e-22,3.0323818780171707e-15,8.615883384734388e-07,3.636897515693722e-06
433,0.1834501046639337,6.35193054669343e-08,45705168743.3681,33772342.05545458,8.813822057118597e-23,8.875631860236215e-16,3.81163749829053e-07,1.761263560375397e-06
50,0.176067138208483,6.017005538248587e-08,66903991446.83136,57248214.99485426,5.625779031759444e-23,3.5544000859321317e-16,4.7210506805892534e-07,1.0367157207828158e-06
336,0.1795374430520988,1.1852255915141645e-07,18825937214.884644,35850165.16268896,1.3264685554239764e-21,2.1251332853115292e-16,4.7403363575643205e-07,1.29744814834335e-06
48,0.1860084828133602,5.7928436180286345e-08,27685339297.845547,23617152.79178472,4.801543679457562e-22,9.172883698617988e-17,1.5178342586811274e-06,1.019660598032688e-06
150,0.1934524645765928,1.352017581406197e-07,18511787186.594677,32913557.0176103,7.817701709038975e-22,5.2129652236883627e-17,2.726239082588716e-06,1.018793979390867e-06
182,0.2015608797539315,1.0831544031466953e-07,55153528515.00297,42870139.80147778,5.80710718385425e-22,5.376540686091584e-17,3.42277885670854e-06,2.073106316105332e-07
41,0.1996600883281999,8.320089476626787e-08,71786020517.42561,46697655.23104248,2.066031700879955e-22,2.968433190035259e-17,2.285639637916214e-06,3.128543112161985e-07
14,0.1866849102248602,4.805196130504786e-08,115989681356.22723,62485832.17998407,3.155300839744962e-23,6.519581544764519e-18,7.924161724744302e-07,4.748654673217615e-07
389,0.1618150530603836,8.597896095446112e-08,92619979669.53944,69389075.4203631,8.069308447446455e-23,1.7332915270548805e-18,4.548384484895293e-07,9.98666155437473e-08
16,0.174371789770433,2.8758914337228465e-07,44222638565.699776,109025069.88822584,1.6099078525382958e-22,8.64272709079055e-18,5.481945944368473e-07,4.0738236610894356e-08
24,0.1709912778253006,2.5238444894068173e-07,28620695925.996414,69014771.25494412,3.993020492427564e-22,5.517554364645056e-18,8.890188161870359e-07,1.0595612040869709e-07
240,0.1694002408249567,2.4220483599188283e-07,18672114801.28173,50079448.6460954,9.817739836934978e-22,3.579496188993861e-17,5.202985084400047e-07,1.5234192260285596e-07
139,0.1660941717855587,1.0145302840442489e-07,30559499774.183662,38818423.18039591,8.665846429584995e-22,1.6782918832325742e-16,1.0042563707421652e-06,6.660058819711284e-08
190,0.1623264528953799,9.80983594994286e-08,25555823046.67104,33247631.133004595,8.34135844327902e-22,3.2892935289547246e-17,1.1898613892923105e-06,3.497100369641059e-08
48,0.1733232597830988,2.437785050741114e-07,13802048105.69684,38387514.32882043,1.6243691174955149e-21,1.8010174786895406e-17,5.676335541721783e-07,1.6420935029902484e-08
151,0.1627933025065373,3.489202578014164e-07,26682282328.199303,98142778.4296619,6.741403701357054e-22,2.762648337154228e-17,1.5687439159605719e-07,1.9356293338016672e-08
143,0.1659159036983138,2.650758771632101e-07,14901151997.863129,36704407.76708656,6.85907392160589e-22,1.7827756627267362e-17,2.5429681314233454e-07,4.751498314680349e-08
24,0.1647301858727549,1.4692278712341458e-06,6002171354.292452,80384707.68467937,4.0766533599141155e-21,1.8465725469181543e-18,4.693449350968692e-07,2.5337801943586505e-08
101,0.1781981104266978,1.8546081853714525e-06,4796775471.431278,82427484.53738408,2.9206154209103507e-21,5.330979522148207e-18,3.187110861341784e-07,5.067890222937598e-08
51,0.1938375351636575,7.416747618140155e-07,9572375373.31828,61731171.18902298,4.046710412928364e-21,1.2286265622688697e-18,3.765707730695837e-07,1.7426097674401542e-08
234,0.1896040187043257,7.597834700403802e-07,19053552123.148785,80355117.93030117,1.0813840400082418e-21,2.0473229314289497e-18,2.1455044717279e-07,2.4271947553617108e-08
52,0.1816853285662293,5.942447382650171e-07,14602775105.764427,55997810.71378946,2.6538508109821693e-21,5.330285810114649e-19,2.3555361034378667e-07,1.6895289876996363e-08
41,0.1938072657082467,2.4389905909978253e-07,21979690834.43076,50657330.89471874,1.806343113088098e-21,6.089740200483264e-18,2.3827497257631803e-07,8.171280698413561e-09
173,0.1947924102887857,3.118143086559238e-07,8684143941.892752,34691687.298982136,4.2025865482555204e-21,1.8607617224362348e-17,8.048335534324762e-07,1.7718671156875477e-08
249,0.1865206888839459,5.5550123945191626e-08,4852544648.896151,20057025.050273336,1.4856591803866157e-21,4.2606443507422193e-17,9.487347061312968e-07,5.5902497256656e-08
171,0.1782359636004986,5.3147865342184734e-08,4375921311.576019,18872069.65495506,7.755818263282037e-22,4.3652307503157226e-17,8.619292599334396e-07,4.856906773342728e-08
63,0.1797403372399719,7.268665077693833e-08,17592049938.198833,26077037.15792911,9.786586116256992e-22,6.366742548670889e-18,5.629656619831472e-07,4.217815836253319e-08
341,0.1713008360985643,2.359669026665077e-07,31003988837.35357,67083151.48641653,6.4277307286959175e-22,1.456861775951442e-17,7.132402411826372e-07,5.3522508175956044e-08
207,0.1718800048641074,1.278345998573548e-07,70017644304.06805,75822852.18305269,1.948193424867674e-22,4.2675932310781416e-17,1.7422028703321551e-06,4.90849368742545e-08
54,0.174585183159723,3.717917745632381e-08,40850981432.71299,30298272.839919448,4.966312681866436e-22,8.456581447994452e-17,2.4411506138678466e-06,2.8488108533668223e-08
34,0.1680417026066027,2.7635203140452678e-08,146168260018.94537,46161189.52512247,1.4273142193939385e-22,1.5694794446814994e-16,1.022263137788906e-06,1.4716092807484754e-07
335,0.1587861522650744,2.866922016814803e-08,160260036639.28302,43789377.91636504,1.3848128293570613e-22,6.379597566374568e-16,2.036347807133584e-06,4.1804397976437935e-08
30,0.1664779811584347,2.2982391854867978e-08,305827633836.32904,70988214.71311946,9.824435204339628e-23,1.6556032319038206e-16,2.9640783724734787e-06,1.60829891453854e-08
192,0.1662702478164332,3.5868101656357344e-08,481413304885.83954,112455600.83112356,1.4466939194657397e-22,1.68954531217933e-16,3.193764852537169e-06,6.210978602819044e-09
244,0.1758767800391247,3.614590770683191e-08,226831125929.97095,67188526.59515417,2.4664633047813395e-22,1.5300659438902034e-17,1.804051017603513e-06,7.570905088372671e-09
55,0.173269491779712,2.97471734061548e-08,150932283305.66464,49557707.12102836,4.681017698916152e-22,7.023651527672911e-17,8.984856977169291e-07,1.4589464467810705e-08
23,0.1775395367146662,3.0869750333282786e-08,90980100881.02292,34800372.12465417,2.1227135498946112e-22,1.0673941356965724e-17,1.8011177249288575e-06,2.291095692983145e-08
63,0.1761880076610335,3.3958496465152846e-08,182939318525.1032,61527583.98387258,1.2736162746995206e-22,2.0639573318135207e-16,2.7115071952980478e-06,2.8930098977831024e-08
7,0.1663922551887269,2.0904453939837727e-08,227182273036.89957,39292501.91977529,1.2835439778359642e-22,1.1580115233225936e-15,2.0515997720836623e-06,5.435893289866208e-08
9,0.1680450033390525,4.0487764932138724e-08,39122993023.44604,26318502.93763441,2.494645934228934e-22,5.84236486352529e-16,7.725985654156679e-07,7.162139288923465e-08
68,0.1892586748855853,9.422271530962253e-08,20059022838.530388,27064587.34614501,1.1039718380102736e-21,8.356197333810313e-17,1.0037807012522549e-06,2.1004750375747605e-08
29,0.1772118713800906,5.7033112618095474e-08,36851227281.15243,32752282.50197369,5.603242720874031e-22,2.1765896460949826e-16,4.28462443804907e-07,4.7819139422295424e-08
442,0.1864304958079956,5.220170317532191e-08,37646664839.41633,22498807.56571683,3.477842957671916e-22,2.0099951391835487e-16,1.84413361695706e-06,9.214510934872302e-08
37,0.2007180703547653,1.454936132710926e-07,18944185610.75265,32934938.08515508,1.1424307504028769e-21,1.2115849030011144e-16,5.07403793079936e-07,7.192101729422611e-08
27,0.2076808965824062,3.528569469834285e-07,18961517143.174644,52478042.91353528,1.846247474957948e-21,6.543117838263965e-17,3.951596566652853e-07,1.5640959880979778e-07
7,0.2080634002772703,1.985434600989681e-07,21135456019.52268,49384501.46024582,1.96202379769933e-21,5.114745891791386e-17,9.365845056348776e-07,1.1859302505283973e-07
59,0.2048583191656706,4.29547833117525e-07,17791857949.876156,43755464.58500374,8.135928061131308e-22,1.167264868228624e-17,5.759402241090092e-06,6.039295357163056e-07
7,0.2141391157491355,2.754195692090701e-07,11619239915.30529,37351315.98928165,2.3967052081655025e-21,1.9036969656131048e-17,4.645080221628923e-06,1.5757343756142736e-07
242,0.2145279562934402,7.63531851654053e-08,10270024275.708868,20031785.696509898,1.1026228706921662e-21,4.402209586220071e-17,7.736744439268581e-06,1.35053356046429e-07
2,0.2280534417665347,8.004570160397524e-08,12918463238.622686,25118504.460474044,2.0916929135115098e-21,2.2706287676305885e-17,5.607828714301365e-06,2.9225075702136284e-07
23,0.2313072421880717,4.069237288472498e-08,22509247327.14584,24995509.74893017,1.122877869545988e-21,2.9450730323078065e-17,5.0937432197221805e-06,2.483362275174532e-07
51,0.2214307259159476,3.241914183886178e-08,85094368995.62585,25040914.209265005,3.9103235996213797e-22,2.109984947864079e-17,9.515999647151844e-06,1.8406447459045378e-07
8,0.2170452129294466,4.357622282981422e-08,18581676115.63469,17809926.95612048,3.989373900282925e-22,5.164346348279732e-17,1.2140471057976526e-05,5.4731800595917615e-08
14,0.1930594916186049,7.085961514052935e-08,29974982089.847965,28299050.73687781,5.4892091197217225e-22,1.398548331793464e-17,7.28466119672811e-05,1.4096024101271268e-07
882,0.1752355886961407,7.292583175534655e-08,60127038844.9403,50235696.79392992,3.4077838620381963e-22,1.5272321660247774e-17,4.480779892783516e-05,1.2580191141260886e-07
14,0.1828926065664374,1.6499175736940885e-07,28566082142.031765,44701335.56624948,1.0368328818647165e-21,6.3638213022738456e-18,6.201630852061071e-05,4.96630614124791e-08
10,0.1823463901274133,1.0952041351926765e-07,12619984145.321348,25121892.1831051,1.045183908623453e-21,1.402396980410742e-17,2.777805019358028e-05,9.586104608218097e-08
729,0.1785691864669728,5.020411526593512e-08,38516423983.6086,25861728.74436173,4.044571765062028e-22,8.234504297388657e-17,1.875925576276985e-05,5.897587261815883e-07
96,0.1896533541208985,5.967206965289557e-08,31046721131.378284,26422706.18632465,4.9604658759923465e-22,8.498363778457699e-17,1.981027436735868e-05,2.171331109525223e-07
185,0.193451297913432,4.644460057190799e-08,19241518548.407967,21160965.0822684,3.6346208011570456e-22,5.0002979360076347e-17,1.9440376342229848e-05,4.996802502623729e-07
24,0.1777932437973398,5.8897397777996723e-08,63279010722.93825,50149033.617639646,2.367527194697977e-22,9.633266013454292e-17,1.6910763411470445e-05,7.717885923819664e-07
52,0.1794863911307906,1.1816005248456325e-07,73178169147.20378,55965439.15193262,1.402480609767332e-22,6.294180019933582e-17,1.0598786149062988e-05,2.912795930964248e-07
377,0.1989159268690386,3.9586132840583754e-08,33202231428.124557,26979424.82908932,3.10132265391988e-22,2.924359394128062e-16,3.943741184837179e-07,2.572914546345549e-07
224,0.2060559147463402,1.6487038353910937e-07,12262151441.415195,25534606.721156787,1.0245694430172009e-21,1.2863850708331025e-15,4.37809562962522e-07,2.966291459498155e-07
189,0.1931388182680926,1.5234520993306216e-07,8818401842.205751,26902911.34131344,1.4980519323263757e-21,1.0275966651856527e-16,3.77137323136377e-07,5.517245708067386e-07
141,0.1996211128767967,1.2605494429537048e-07,2753226434.451625,20349117.842867807,2.7704691925718787e-21,1.3975770127684908e-15,5.062929300498427e-07,7.560406744155941e-07
147,0.1986224694079621,1.9605194929960864e-07,3542278845.6732035,22244604.8948868,3.018421260868022e-21,1.2037259170873748e-15,1.3134329605550587e-06,4.842586691005228e-07
93,0.2235421274556285,1.6925871656513474e-07,7091833969.591653,26037013.37852241,2.4716866938805606e-21,2.781345367175174e-15,1.17317755147088e-06,2.1681542698141394e-07
88,0.2194724567017141,1.44960327351666e-07,7967945031.743983,23658080.282795623,2.264788928632672e-21,8.866939302161e-16,9.266548798800216e-07,1.886296256032177e-07
173,0.2113600540253477,1.173557373812305e-07,4660101886.237556,21307147.45891317,1.5513489240757285e-21,1.0452306369804571e-14,6.729633182844553e-07,4.4558163509891915e-07
111,0.215766462928077,5.72107152572222e-08,7135516631.737541,19520664.652165312,6.40017899496831e-22,2.291626237014813e-14,5.689430564377287e-07,1.421483255544302e-07
412,0.2231220816841412,2.7724856746387284e-08,5874341760.80502,18048100.072515983,8.887092814272902e-22,3.652804857207704e-15,8.723889813543859e-07,9.331013970492313e-08
333,0.2321792030324127,3.066784962934208e-08,17144091509.285734,20244631.206320606,6.383000505165235e-22,7.252489124853409e-15,1.110380288032593e-06,4.5595876012830895e-08
590,0.2257183319450939,1.09392718911593e-08,12420083084.307512,17768486.513088323,6.383054755369426e-22,8.529425095992647e-15,8.262580402159851e-07,8.052508286017034e-08
152,0.2449503942186976,1.53940321825102e-08,79120624151.52719,26742504.863174487,2.733167520158884e-22,5.512000571584823e-15,3.211722406185414e-06,4.7964024112734864e-08
34,0.2428780961942576,3.5549907138949195e-08,125593675523.8003,43905868.98556399,3.4406937272389465e-22,8.167142650587446e-15,2.265530542756419e-06,4.296317363286296e-08
200,0.2388925686150028,2.12568569476736e-08,61411617421.43181,24489143.325883888,2.796234093316091e-22,1.630011973290752e-15,4.495027200746135e-06,1.3441499995965492e-07
112,0.2325739196808355,2.1417948259477727e-08,93007029193.89458,30370391.70002067,2.5080723433104293e-22,7.888261659420448e-15,3.195972536467086e-06,2.428849820103325e-07
119,0.2352553194217143,3.386859111569649e-08,24882916961.060043,20452356.88934426,4.319649706606421e-22,7.1744819049906465e-16,2.594708004943357e-06,8.347414884740284e-07
16,0.2370609663448573,2.0499660012979158e-08,8997127157.266335,17487622.38506512,1.0552945185811933e-21,6.205666326385453e-16,5.522213012214662e-06,8.782422175274728e-07
46,0.2116770813492729,3.6448475979354633e-08,4699587104.587438,17471468.17832091,1.6434639400083398e-21,1.3909088664532642e-16,7.166048497671379e-06,1.5686373212177398e-06
101,0.2195335022616974,7.773529440756137e-08,6186604670.829839,17808000.61449659,8.788902227390967e-22,1.8087552984339766e-16,1.643712806567529e-05,1.015394055070224e-06
2,0.224717543708803,4.2681866043840845e-08,7527067489.567332,20808865.336336225,1.6182758190268345e-21,7.426555553411549e-17,5.941288144053114e-06,1.61354973093099e-06
121,0.2197840149765618,9.372112522710925e-08,15552030047.683851,23418503.096362025,8.470786951604747e-22,2.1145364631700298e-17,3.878092052219919e-06,3.663189218782238e-06
31,0.2305350349922837,1.898576491153463e-08,12716300415.750206,20044069.46256705,6.74649505234994e-22,6.189873278112397e-18,4.7707650258951976e-06,4.3675590849046665e-06
335,0.237588052216112,6.320857014175464e-08,39870223847.41414,32063657.4572488,6.854974003750955e-22,1.0961788242047807e-17,3.227047237423052e-06,5.1253641716996685e-06
174,0.2378183379749703,7.509396887436478e-08,39617278421.61107,42904440.087733015,4.433514326279496e-22,2.8989467192294315e-17,1.0823764077210908e-05,2.8237416792158166e-06
10,0.2419884127047909,1.5565643587448332e-08,47570161410.7238,20526709.987789072,4.362833061743829e-22,3.020489835571359e-16,8.66656442933666e-06,3.964727869079223e-06
44,0.2325285385640541,9.279071823136149e-09,78594212338.8242,23964827.06712973,1.9498149678562585e-22,4.946424646785253e-16,8.575315052023813e-06,1.6293595796968176e-06
14,0.2287905398602766,6.194105481530473e-09,60783489807.19805,21167334.671306524,1.4936101046901712e-22,1.5007696448307438e-15,6.815529419743627e-06,2.272956612393277e-06
49,0.2393721262389594,5.1052643656372e-09,45363159478.79493,18901017.32044738,1.2192583097770217e-22,4.034602903200079e-15,5.988763720471797e-06,1.3262947623917034e-06
16,0.228329777510713,3.834197145780027e-09,135500659715.6308,20339222.102607064,7.031041982114272e-23,4.993128513181774e-15,1.0465173510387357e-05,1.4233642260352571e-06
63,0.2308144735725236,7.960492951712951e-09,36199631080.51742,19192824.889279764,2.3838687260170253e-22,6.8369889600259986e-15,5.485382458202264e-06,6.774389322084396e-07
13,0.2194214533830334,1.2556452683962391e-08,23769199426.462826,20325262.04965051,3.487396687068693e-22,4.749382297273341e-15,2.8809185619917465e-06,1.3472059691304976e-06
81,0.2167364197103504,6.709804067695181e-08,12434004115.886194,22027730.667926405,1.0357073852597568e-21,4.2114089238356466e-15,3.198995775734774e-06,1.6500171334698497e-06
64,0.2276778217568775,1.337376827397212e-07,26316760945.29417,35430109.772266224,1.651997893065295e-21,4.233673095088911e-15,7.005226443237163e-06,1.7919422801323311e-06
55,0.2159137356231606,1.3111653221999652e-07,26100499974.87799,31064847.36447721,7.322532927197391e-22,2.0907191623000253e-14,6.737893157163302e-06,2.081350816130684e-06
138,0.2333717989847466,8.277310860979959e-08,25575002924.037346,30592641.562014166,5.879954965796068e-22,1.7006554079073557e-15,4.513262995871039e-06,4.132626727852607e-06
127,0.2235780550007943,1.373987566886497e-07,6774806752.158425,23090699.978158552,1.2029185902511069e-21,5.519853233561091e-16,3.867116034567295e-06,3.217526212610328e-06
2,0.2411361975718483,5.8816100255987446e-08,24669962409.531666,26680281.36988025,1.3123225593542816e-21,2.5054434374576153e-16,4.890154619975251e-06,8.835396091783585e-07
31,0.2264223072272503,3.519352636517461e-07,11806881320.348232,44648291.9645793,1.725283501253872e-21,4.47707981701572e-16,7.625161387219879e-06,1.346579139264252e-06
80,0.2232980691657145,1.3123573169461064e-07,15468071115.647118,32937852.94787746,1.4779943140881266e-21,1.4710369385864286e-15,9.93183241122951e-06,1.63238120712839e-06
5,0.2163325594245273,1.2623266401610238e-07,20870374801.378456,31961368.755704783,5.786129870594226e-22,8.758257677955028e-16,6.6127170192191565e-06,1.737482127527339e-06
28,0.2068867889629172,6.384798190794663e-08,27589875289.500416,25364447.71610876,3.8389499739416777e-22,2.7776793525866165e-15,4.01657569487938e-06,1.1866225670337475e-06
46,0.2097542259286417,8.189017208276101e-08,36541663251.39912,28783359.71184636,8.500279488286572e-22,1.4130539122271766e-15,1.5767229769638098e-06,1.5395062350912025e-06
71,0.2338742299257878,4.116983968023129e-08,12550053751.899454,20345791.20120756,5.9195181408035675e-22,2.152958260562827e-16,3.191012879090285e-06,9.24992031558332e-07
5,0.2234384546497706,3.7045607474363766e-08,12463782204.771116,20340071.22175834,6.438375583292584e-22,2.0361455025287694e-16,2.1879297282244685e-06,1.1863777856711116e-06
616,0.2236909463007995,7.15596545812694e-08,28321361043.26504,24414386.8079383,5.078094316255477e-22,8.02704965883464e-17,2.7880616389161394e-06,8.910418009238816e-07
171,0.2183528673308982,1.7326829401058247e-08,74478292445.88431,24733496.63482189,2.838669650229228e-22,4.765163784407582e-17,7.49101113798205e-06,1.5829910922254944e-06
47,0.2177600888278823,1.340411880627655e-08,68577003439.67853,21362224.42439009,1.1163740698635362e-22,4.093144085633131e-17,3.924043938180463e-06,8.166975189849792e-07
16,0.2208690771778726,2.8770671019683462e-08,60481694930.28596,25199351.921085447,1.7517305084325906e-22,1.1659242300551988e-15,4.666281629165313e-06,1.0591812752998112e-06
9,0.2337845515884305,2.0716259050069744e-08,41338402835.99302,21400338.61194024,2.0938344837298568e-22,2.2969586351597522e-15,6.102460404613036e-06,1.3986972366767804e-06
44,0.2245475417582549,1.7126418605746786e-08,27039591211.459244,18101308.666184414,1.3703933015024872e-22,1.6845680256420468e-15,3.190669054718068e-06,1.426615500005039e-06
73,0.2243649927236704,1.6627309614494057e-08,18897264989.98628,17844109.43688192,3.7652227940426663e-22,1.6178538969582562e-15,2.3878681105389683e-05,7.977689395397276e-07
99,0.2207079076904967,2.9386583684603745e-08,9898676092.65308,17278662.577031985,4.1616734094655444e-22,2.0117380569501097e-15,1.8056191348089728e-05,3.292951286019276e-07
236,0.1804039386069466,6.260825542501481e-09,42028677796.2956,17755196.22566,7.531500389229261e-23,5.186653410030516e-18,1.2363060139867002e-06,1.714493534001601e-05
30,0.1791958036804153,6.768761793712269e-09,43661803942.268845,17302488.776456945,6.206829860715453e-23,1.5157761972978976e-18,2.8224469011726317e-06,5.858338814018815e-06
65,0.1797190149042812,1.4919259805437405e-08,125768511819.54845,31993925.11700689,1.4486528727283992e-22,7.001211043375232e-19,1.3576173029926496e-06,1.6050565886824165e-06
223,0.1939179481955143,2.288281803590449e-08,167060382792.13684,39836851.16018065,1.6133609913582436e-22,9.21266503454447e-19,1.6049245251692889e-06,4.232855358439842e-06
240,0.1893105408454175,2.0440674928645044e-08,210761274858.12927,42663164.058309495,1.0227117183771833e-22,1.8644609551837906e-18,1.643994407697276e-06,3.859579793854789e-06
168,0.1892965914479429,1.3250580782530264e-08,62876879501.34009,21807136.360173438,1.0492011388337206e-22,4.179085265630866e-18,1.1911131130222015e-06,4.881521635361133e-06
6,0.2171876822724817,1.6699471359818482e-08,102017789306.4736,25715060.017250653,2.1013712398223884e-22,1.074037739177871e-17,1.0809897895811034e-06,1.8056292223469731e-06
35,0.2124961875001257,4.11799547272153e-08,58038745431.23044,28781192.704840504,5.228846349543869e-22,7.246643651559694e-18,4.768734850674399e-06,5.856618278151148e-07
166,0.2194625391346955,4.1843278270746864e-08,42836908741.52185,27549118.51298469,4.4466747623893235e-22,1.2411494253235674e-16,5.127786516764472e-06,5.802535245834434e-06
74,0.2219037441410363,4.9633723104437416e-08,54057383514.787125,31494745.1355312,4.586980010684748e-22,2.7639700821569426e-17,7.712180688549177e-06,1.5464508498947485e-06
51,0.2160105179327748,5.232368749105415e-08,56146683635.08466,42403405.01993794,4.170600630646229e-22,3.942430062150359e-16,5.661661344550515e-06,1.4895355826966884e-06
13,0.2180056318400492,1.5709465056883159e-07,27660488741.012142,35513984.981024764,5.364291150329746e-22,2.975145095661538e-16,9.83738335254174e-06,9.20971588619294e-07
112,0.2190557105121108,1.5339835337853677e-07,33815595614.984676,50908407.60485391,5.569892996011373e-22,6.266338410959906e-17,1.1272803611151805e-05,3.699061199111745e-07
104,0.2216844690871471,1.5205114151494452e-07,51589065936.15831,54976716.92135339,2.3316810794354383e-22,4.1588389328090425e-17,1.0696389085792906e-05,2.4863478494872054e-07
188,0.2206383586148764,2.208637330511889e-07,46923016861.94685,70252232.28869776,3.0911396251319547e-22,7.167633404569445e-17,1.6186090658467828e-05,6.547226325907107e-08
373,0.2248425263480171,4.1737224053889757e-07,26632071911.89247,64609610.97421737,8.91385091769572e-22,1.529542704537779e-16,1.628825089636946e-05,5.28584241380136e-08
71,0.2082328146719945,5.075755378169209e-07,20020169352.31751,99498318.39416276,1.4350271574848528e-21,4.591178838865065e-16,5.450087153652942e-06,2.5217502355762223e-08
66,0.2060694870169115,6.172674437953604e-07,16516493044.533691,66810043.637579486,2.0906352326347007e-21,1.2928991713144765e-17,6.222151240078669e-06,2.1166559368061897e-08
27,0.1975671381330621,2.740323551380233e-07,25455374337.86668,53975483.17663176,1.693308196648832e-21,2.186098337197284e-17,7.978649755339197e-06,8.243445636702994e-09
40,0.2173931725055328,5.622968579861675e-07,17124985674.726416,60953662.70571601,4.4836567937563756e-21,1.269952495138343e-16,7.6318228116611e-06,1.0410477477628613e-08
287,0.2192923630478972,9.118143423578796e-07,13660692825.119804,77144694.30559696,4.854586487923072e-21,1.1375334670768054e-16,4.212160095646972e-06,1.809468220864795e-08
101,0.2113951637205129,3.351896052642036e-07,37779398956.84549,50127764.192071415,7.00272574275863e-22,5.110411587687341e-16,1.0222485571172744e-05,6.567271763441636e-08
53,0.2133416223125727,2.9573584344654093e-07,30788162328.98155,79181213.27411045,8.107024197652928e-22,1.2108366721331547e-16,1.0792716157807444e-05,4.1230487976492085e-08
25,0.2087954268630666,8.165680798656855e-08,16548905688.06847,25709482.08946196,8.052573999282686e-22,1.1511641779887856e-16,1.4840405416546171e-05,2.498435304335923e-08
73,0.2210635694849368,7.52848591066433e-08,40405814580.70153,30661331.63474944,5.472750942642119e-22,3.756143350012136e-17,2.9527052207473184e-05,3.7633300074820366e-08
425,0.2207752885516981,1.8759273293974527e-07,19792787024.840645,32006284.222773883,1.3985913216475073e-21,6.814385958439455e-18,7.130082471443571e-06,7.927709509535385e-08
30,0.2286251979832257,4.639707121335443e-08,49968074261.982506,30159279.17375164,5.991062165381827e-22,8.308241220345334e-18,1.755508628051144e-05,1.0749966613906677e-07
39,0.2309627396242549,2.318049027606372e-08,25146420178.90246,23396102.28247197,5.3141694204508895e-22,6.85857348838591e-18,1.2138516929404516e-05,1.764354512865553e-07
218,0.2504291522224153,2.2605568116156648e-08,14324260023.478064,19736541.832987934,7.706462993954407e-22,2.328440477952624e-18,2.408278966836404e-05,2.070018561049612e-07
20,0.2541456664056365,4.4556827292341925e-09,20251328765.01178,18119114.160205062,2.334034877763322e-22,2.9973676338975977e-18,1.745668563675998e-05,1.7852146285375817e-07
20,0.2460188701356758,1.0026437479286046e-08,23532626079.498257,20391672.14899052,3.211855989224192e-22,4.1777247962852446e-17,3.1459912590492077e-06,1.7627203217818997e-07
