N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
3,0.1787837441309265,2.4183998329426567e-09,24514711443.22204,15664662.025402203,4.266496324246771e-22,2.1365779883988146e-16,3.3472783642156104e-08,5.105744176929814e-07
2,0.1811708511851271,2.818573272571633e-09,40361151648.58176,27189050.10419675,2.5264312843672524e-22,2.5759009743804853e-16,4.4694305435203296e-08,6.663398695625626e-07
3,0.1916378449639429,1.0456358175717012e-09,48623003994.62186,24123305.26756179,2.593239140463473e-22,5.239040685737823e-16,5.90660552171138e-08,6.491837808311667e-07
2,0.1961675408543956,2.1554658851831444e-09,75182730418.63077,34110385.49209569,3.0452441858832174e-22,8.022755359995947e-16,4.2113008736285875e-08,5.44037352373171e-07
1,0.1897762599300268,2.138104540793893e-09,120287551309.23216,46664043.01710167,5.544518145048324e-22,1.198674296329773e-15,7.941889082907675e-08,4.891511432989821e-07
3,0.1877233443921658,4.089470582374978e-09,112685511191.16077,35432926.645043306,4.826952106179937e-22,5.021371033886805e-16,1.255376463253434e-07,4.254280209344361e-07
1,0.194309327539518,4.8502613254330545e-09,119983153303.01492,22223749.094091404,1.9529068992524e-22,3.600095159284081e-16,1.386065436519271e-07,3.3884865981842213e-07
1,0.1980439896207148,5.092956757432406e-09,128614675356.11504,19131726.816755336,1.659995611198158e-22,6.644324459654648e-16,1.6621457817989234e-07,1.7200909115762839e-07
1,0.1985542194537786,3.839127277225271e-09,112670408534.8027,9091722.752748951,1.0074375790605296e-22,8.321870454552279e-16,1.5915358914507977e-07,1.034052507628009e-07
1,0.194933333737807,6.563765390666091e-09,198831418367.11392,13053531.230977438,1.5261002279414387e-22,5.148928956150423e-16,1.0817975048546587e-07,2.218737463079745e-07
1,0.1952437132921322,1.0572624304990831e-08,129692793572.79613,17020689.317488786,1.825798269978824e-22,4.907704095588383e-16,1.3562153335447645e-07,1.676973379461209e-07
1,0.2005826321537857,5.770263802135004e-09,249198437529.6592,28885565.14503677,3.5215832971033857e-22,2.499763205084452e-16,2.07324339162698e-07,1.8973079557478186e-07
1,0.1975713610697178,7.324620006731065e-09,295460488965.9448,25861580.018811222,4.247420747066959e-22,2.199679424699752e-16,1.940368023839957e-07,1.2563955554887942e-07
1,0.1981627540433556,4.9844213424797475e-09,294119115838.1737,34624783.38943892,6.297769434895954e-22,2.111147389631944e-16,7.992661573195112e-08,9.671068083816657e-08
1,0.201305084298138,7.997188946794479e-09,306158663167.94147,18004252.731137536,8.0009710086850805e-22,2.0390244959755334e-16,3.938722718888555e-08,5.4129606262153894e-08
1,0.2025742386411659,7.1055333879586915e-09,437723849731.2238,16412877.456321407,7.742568154577718e-22,1.0767502232230503e-16,2.7964846476966896e-08,8.966420054256752e-08
1,0.2052045146175581,2.1424699053105692e-08,420730607556.14667,16461125.861716438,8.231402870840919e-22,2.0299437313282104e-16,1.73118444664629e-08,1.444228163437196e-07
2,0.1995627743579124,4.2554353352682445e-08,637396808364.2976,23381712.41498676,4.865115980277459e-22,1.842257812268076e-16,1.5473549670313683e-08,1.1356570669066625e-07
1,0.1979693695280535,2.27655674611949e-08,401884466940.24414,42035162.70872046,2.6399158228279755e-22,1.6446433873644372e-16,1.4898171509909585e-08,9.7017248594707e-08
1,0.1984792059485506,2.8118873034425425e-08,222305193245.79465,57751600.72378347,1.2216315670062908e-22,1.2341704357559196e-16,1.3881011883972394e-08,1.7477722557553978e-07
1,0.2080524276108817,1.7035367005174972e-08,153718700128.217,56371101.10243488,8.30311621511118e-23,1.6849133308286564e-16,1.764113838126409e-08,1.8681692855428298e-07
3,0.2066268187695196,5.1279709904443547e-08,116456537020.58987,57050635.475522645,6.624066677638188e-23,9.679359224365684e-17,1.0217310424254081e-08,2.710394631091745e-07
1,0.2086188255240667,3.7126362746077864e-08,75296479716.75987,56059348.18047354,8.015530298028247e-23,8.402505610191282e-17,2.120040721907852e-08,1.3046677156122644e-07
1,0.2043681551471608,2.3804849845164024e-08,57284463377.23392,36953480.74202222,6.633059038682066e-23,1.287320718722503e-16,1.620005031767418e-08,1.6302687259803166e-07
1,0.2049936353195221,2.3650134874131672e-08,118941450205.3382,37422523.64163106,1.3844605150144534e-22,1.208914787225011e-16,1.6156524398055253e-08,1.5967760195652436e-07
1,0.1988808484264718,1.4722297894244924e-08,204698518752.2096,33500434.0580261,6.868182457459425e-23,1.8365245317927064e-16,2.1652207699494324e-08,2.213094826630607e-07
1,0.2022867030630172,7.141773233326262e-09,196843669331.78943,35446083.68821935,3.957471237327642e-23,3.87955009694129e-16,2.229942110139087e-08,1.6425272570860324e-07
1,0.212013105713104,1.1596499398645084e-08,211215807290.07217,25280615.57915637,2.432359964504372e-23,2.9478711307335084e-16,4.9303128418746516e-08,1.139467808744246e-07
2,0.2120586780402907,1.0726285706081236e-08,362941924159.4856,31021134.184409127,9.042754390713409e-24,3.9058245309445815e-16,4.311501923953074e-08,1.218412412426868e-07
1,0.2054578329994806,1.1036833261449873e-08,477647678429.16095,30259867.624433868,1.3392591787511146e-23,2.4466090645954823e-16,3.944219367123181e-08,2.485437312063496e-07
2,0.2005521699463024,1.7685162527920098e-08,312815722972.5744,34269562.69646477,1.4452823592183457e-23,3.1518034628937433e-16,4.4774418880043094e-08,2.0256566456567405e-07
1,0.2000768256124079,1.7736097278419047e-08,463043631714.12506,30787250.32824476,9.037123448123008e-24,1.122969555458763e-15,3.7066486595945474e-08,4.167170264786424e-07
3,0.1980375930517639,2.3836785280260952e-08,279575306897.0312,34564993.770496875,1.802372615444443e-23,5.564841674591525e-16,3.753733201038672e-08,8.607328881102104e-07
1,0.2006793412532278,4.5937905788424855e-08,264820522592.60043,23258004.08781642,1.51616028085353e-23,5.953182137986332e-16,7.500106779493309e-08,1.045365861342072e-06
1,0.1975928682372635,4.4054779214330086e-08,225683094694.0366,14960975.177657897,3.641115789297932e-23,7.629017354764479e-16,1.0208009078537629e-07,5.862272065186605e-07
1,0.1999588665842892,3.840492672477261e-08,245795744785.48264,9860919.14692909,3.872524218705677e-23,8.908403523931439e-16,1.0663261435740933e-07,4.5404890456939213e-07
1,0.2048828180084244,4.877501493888448e-08,177615484231.32162,21608088.82193769,3.13324252813671e-23,6.711786803635547e-16,7.180744855335651e-08,3.199397854070998e-07
1,0.207137067380556,4.876234276954522e-08,144860269894.06732,31210392.723525707,3.587649480665651e-23,7.5605565517135e-16,5.315906174290407e-08,3.611559604736878e-07
1,0.2168298031378295,5.789170082924985e-08,167859255400.39325,18214883.236736663,2.4938121454190206e-23,1.2929058942947149e-15,3.001702985535496e-08,4.013494963776133e-07
2,0.216692685626382,7.683430857175456e-08,256175941044.28397,9409135.688196754,2.1929945493712997e-23,1.7218784247960092e-15,3.042932443564656e-08,3.658880126683822e-07
2,0.2121849423009511,4.9763506110412455e-08,248181915395.0433,24855931.59384261,1.0337726996418082e-23,2.158778100401969e-15,1.7519720024746068e-08,3.839184651264871e-07
1,0.2175501165405461,6.547749186514973e-08,204145764242.5312,14784749.43740675,2.286301528128891e-23,3.4259140514608857e-15,1.7396385993025716e-08,1.8038184799219436e-07
1,0.2154835133451606,9.20002077694562e-08,110835656539.21014,23033124.967544723,3.194253974794989e-23,2.699206055759096e-15,1.8536927818134657e-08,1.0805543215913937e-07
1,0.2120181517369155,9.518891751978912e-08,122304430482.3464,33251726.6503021,1.5334029417372708e-23,2.824016546729012e-15,1.4545894402055325e-08,1.315682323650071e-07
1,0.2117091475736121,1.2816583579780556e-07,59344759607.20581,27304121.53041777,3.213328950835358e-23,2.3023766078136018e-15,1.2617247316208526e-08,1.091255145864359e-07
1,0.2123621884441305,1.074980331214734e-07,61636523057.020485,12981686.97272437,6.098315843113261e-23,2.121230303997765e-15,1.4396446053427718e-08,1.0341966262225085e-07
1,0.2136042325499731,6.590979203566595e-08,46373432654.64364,33057456.901032638,1.0858892710215306e-22,1.1259822900182365e-15,1.724195873917691e-08,7.67597477298526e-08
2,0.2082801302271701,8.471609658913127e-08,63844959418.09289,16318541.509143883,1.6578047505525004e-22,5.345648710759294e-16,4.365247190046291e-08,4.793678692545048e-08
1,0.205522824832968,6.571504841612766e-08,32682993688.256702,25931627.113412075,8.253242307107966e-23,4.45547532570347e-16,4.0865975326408744e-08,6.094121559128199e-08
2,0.2077933108848828,8.101635547551206e-08,25897230746.512554,17989806.51545842,8.110376395991421e-23,1.7723727238904343e-16,2.9653273118215884e-08,1.012099312311369e-07
1,0.2105885699560179,5.7428710364124804e-08,20866327540.60295,19798384.148312066,3.053471780861432e-23,2.0887999458443767e-16,3.364144464023676e-08,8.609087430327618e-08
1,0.212971779878413,1.7369231063497036e-07,11938826119.729937,8042009.997737706,1.9741123005125965e-23,2.152537806756541e-16,3.032210064825789e-08,1.2484992839330666e-07
1,0.2192069782126681,1.0614769920790323e-07,21128339286.12377,6110755.432125971,5.026479756853177e-23,8.728344150280011e-17,2.4153906721037765e-08,8.81145009267147e-08
1,0.2216809193069297,4.8196230111299326e-08,21857168736.83465,8169039.498271612,1.9913692639188025e-23,6.671021672961185e-17,3.922188868163952e-08,9.320802049595329e-08
2,0.2207672769503677,5.16134811103246e-08,20653065026.979645,4368132.41791804,1.04691493804941e-23,4.8735062283529067e-17,6.132470417666283e-08,9.727324858012749e-08
1,0.2083566511361523,8.370845106893774e-08,16965972993.200806,6570078.645338754,3.9216943968543665e-24,4.638100990130833e-17,4.534280880915329e-08,4.2363885437425576e-08
2,0.2041915377183334,4.305601322514694e-08,14793399054.261904,12690052.668520702,4.0938640657468506e-24,2.997986332767961e-17,5.5507350433676966e-08,4.442935082220568e-08
1,0.2015125148445965,5.714925387213234e-08,29711826895.140427,10872635.801266992,2.6740620611226652e-24,2.4944235648645406e-17,4.2792954587652477e-08,5.5108687402470064e-08
1,0.2079671286930987,5.7664793327508754e-08,58015302120.97768,11211476.831790475,5.0308493086914695e-24,2.1169423293587957e-17,5.7859589250673056e-08,5.63355903470028e-08
1,0.2130236476491626,6.735831331687726e-08,117290015144.37804,13020840.99319674,5.304836072897205e-24,4.743406389134823e-17,8.120909769171208e-08,7.34929155126694e-08
1,0.2207771440586854,5.8594287692525625e-08,65746020714.70018,30964283.6950932,6.796877270345254e-24,3.8929799044066907e-17,6.59112991596767e-08,2.1812748175757245e-07
2,0.2108178966167873,4.277154372166445e-08,108084481654.6598,28924333.072402555,3.334603648264658e-24,5.877166855002857e-17,3.4778659571876674e-08,1.5074739198000254e-07
1,0.2201761198834528,6.580402108761867e-08,92109684008.7026,33806346.054178655,6.104055322031612e-24,1.1304415236637571e-16,6.301907906931695e-08,9.715379989703145e-08
1,0.2184919854591798,6.684837396960353e-08,68046947990.97053,17162566.032495536,5.926894800462693e-24,3.0521652756504133e-16,7.664637478070025e-08,8.333631634376674e-08
1,0.2186469780148688,5.4925166659911634e-08,36657364715.941605,11423320.713460132,2.9468847240582903e-24,1.486856001096378e-16,5.94915611801478e-08,4.5340013328034064e-08
1,0.2210226529811925,4.3957045871842124e-08,68361612992.40713,14029877.028517868,4.4013169783057856e-24,1.3984131978594506e-16,7.006249326128744e-08,4.17172469282036e-08
1,0.2284666789269462,3.0755779826734835e-08,62969498332.066444,9662883.883955518,3.7496865837925514e-24,2.0765878062200364e-16,1.0797098870868777e-07,4.149490713730044e-08
1,0.2297761335852343,3.3670809368770186e-08,26016299296.851048,10563544.13797708,4.429534729174209e-24,1.2551774589273163e-16,1.591440875176233e-07,6.684185365716747e-08
2,0.223488124748733,2.9461402301186447e-08,24078174156.936317,10045348.122517506,3.7701494886728044e-24,1.5019669410490863e-16,1.286375919490337e-07,5.380074381862561e-08
1,0.2216909204640935,3.347281749907834e-08,28311892948.37277,14212046.767759264,5.7612451268333385e-24,1.8358747388036824e-16,1.0736042834972293e-07,7.733543590050272e-08
1,0.2122585072694029,1.3454514720399438e-08,23700770564.472664,18638933.52053022,7.286423064467273e-24,3.402817018479532e-17,1.13565570320589e-07,6.537144267738633e-08
2,0.2181013804437155,9.111562953370453e-09,31495200654.61955,26328144.243292008,1.962848905232606e-24,2.2288831206724578e-17,8.472762726403994e-08,1.1496767473356229e-07
1,0.2166117152293391,8.44524758079964e-09,53990059143.23359,33809952.44670848,1.2806954700520098e-24,1.600632150928683e-17,6.361715927481502e-08,4.908050291940661e-08
1,0.2121496034299227,9.913620731040695e-09,26439097199.34237,20947861.97706908,1.0553853409419087e-24,1.951303979375153e-17,7.3032433835291e-08,8.44998872230485e-08
1,0.2130579466335199,9.863469301196784e-09,58754497664.1312,20908141.660182804,9.426126177687166e-25,2.1709176862166367e-17,9.23872590069797e-08,5.479305203808605e-08
1,0.2177696140297925,1.0846722893016776e-08,93429196322.2209,28960947.95455745,8.964273287826619e-25,2.459126356263141e-17,1.0479209340377635e-07,6.525910868174386e-08
1,0.2178264671383093,1.0718212630475874e-08,148831611959.6513,87272725.79180335,7.785504778130913e-25,5.833435466429965e-17,9.085568837556228e-08,5.7123440213436966e-08
1,0.2233054284163151,1.5449044550053927e-08,164792247786.5759,86976283.1702748,1.424483054500195e-24,2.285603026823778e-17,8.442068444388828e-08,8.750503680272886e-08
4,0.2217780702257136,2.8817104237037484e-08,182185404763.66125,138492100.41736946,9.979515177971186e-25,1.3894869338883348e-17,4.252910117331201e-08,5.682315957019753e-08
1,0.2308572588269383,9.556222069892733e-09,121643684183.05014,120702599.22945724,1.5928889145248542e-24,3.682613858042972e-17,8.27105853672065e-08,5.6641441313372004e-08
1,0.232055567997187,1.891779433089445e-08,201440883075.12155,78358891.44481714,2.8207585325351828e-24,8.39268022472789e-17,9.822548520424097e-08,7.520570862331993e-08
2,0.2335440744907531,2.1697478566229792e-08,127936463568.88826,71894319.64139369,4.5373892099915714e-24,9.534163213010161e-17,1.1588703408524697e-07,1.210452466917729e-07
2,0.2252392932940622,1.5590957121404183e-08,223814030369.6992,56011694.92028343,3.8167346467494506e-24,1.553770951044311e-16,5.616766914859966e-08,5.1728321723656714e-08
1,0.2215213123359293,1.3995194331718938e-08,192184556087.32028,68405425.44759735,1.0782295009763322e-23,2.443880110210799e-16,8.766514073859424e-08,5.154419482713257e-08
1,0.2276777954485957,2.2672438753446345e-08,183574597232.89075,60465767.77801282,4.5074040267789523e-23,4.1632081141370356e-16,9.133328758963121e-08,6.510574329221335e-08
1,0.2180876398162298,1.5142847255944448e-08,109648218391.5524,91343137.8179007,1.6086657544021266e-22,5.247855480948413e-16,1.5865288775055825e-07,5.96710687862697e-08
4,0.2159782648463599,9.210699912504702e-09,90664156375.45197,72199236.6086252,1.124482324182253e-22,1.0052256899154638e-15,1.279680449622393e-07,6.70181301829851e-08
8,0.2245414540733859,1.090360850421789e-08,96478986986.17726,57663179.08290512,1.3620219681857427e-22,1.0600060136440625e-15,6.97669160222522e-08,4.918158089884067e-08
1,0.2223952955594122,2.1593421759793393e-08,117098145076.6892,49662888.01211472,2.677594006787257e-22,1.8863861448826106e-15,5.7884927713219594e-08,6.645208418113293e-08
1,0.2181710054102806,4.8269396475867366e-08,80519881127.84906,53412441.33196424,4.331679424041675e-22,1.9134263750724047e-15,2.914379314411469e-08,5.7497184815335546e-08
2,0.2208474887007883,1.0985172579838749e-07,120730004137.77934,49716375.84064857,8.775067013470131e-22,9.20723476709442e-16,1.0433289829263027e-08,7.621766469717404e-08
1,0.2228533407470426,1.4972428032016324e-07,87698682882.84258,58386055.621164255,1.3389346923270294e-21,6.81979794783772e-16,1.7998752953373148e-08,4.7348966498605645e-08
1,0.2218976189400361,1.4475462763253858e-07,93975643762.50998,42411617.18578701,2.9407176285370325e-21,3.4353721611959687e-16,1.7319784910790662e-08,1.2781480233310466e-07
1,0.2187298759469526,1.5748088533100701e-07,90525220614.25652,16513519.884162232,2.149405997524092e-21,4.593916868534779e-16,1.244328739074226e-08,9.307778871733005e-08
1,0.2181428831086129,2.089095514768594e-07,52075067333.07393,25330951.04208887,1.742072679225319e-21,2.2818861946964096e-15,2.768880504534397e-08,9.07485810202763e-08
1,0.2229558409808782,2.996241710233305e-07,51112247579.444176,30765928.774454985,2.2967374393535688e-21,3.766388433514433e-15,3.159628531431724e-08,6.544719471878192e-08
1,0.2263164936619967,2.1372835713597562e-07,41319315502.409096,37872377.14906104,1.2174288954114901e-21,5.7577298509921865e-15,3.116141681139435e-08,5.038780093637744e-08
1,0.2223993668898708,2.2410425559998563e-07,95744729040.73409,19103067.866848696,7.985569988076767e-22,5.707864338790753e-15,3.268732317891098e-08,6.644281725649361e-08
1,0.2250065016353755,2.2894335834003626e-07,53400290505.62835,37070566.530434966,3.592520670782147e-22,5.559026244127135e-15,4.235931124201713e-08,1.0215281708113485e-07
1,0.2216223354743968,1.885924483716507e-07,45281455289.14568,35041931.41264272,4.900274809048956e-22,6.510413159114973e-15,1.8580556810469893e-08,4.2486308551104285e-08
1,0.2156048585985955,4.311836687334405e-07,48923255135.19196,25758344.625242293,4.225899991064386e-22,6.081888730227384e-15,1.7891141975019572e-08,9.178460270758939e-08
3,0.2215254475360697,4.829582474042106e-07,52580443586.73879,25026305.409877047,1.0320594307092181e-21,1.8101722250013228e-14,2.473469452388784e-08,5.876150087125074e-08
2,0.2208818651296092,3.8151413416329873e-07,52017308741.63654,31322113.84787216,7.516560894651387e-22,1.4579385244350347e-14,3.874647899061464e-08,8.221094093300368e-08
1,0.2128115680172303,5.655743291860447e-07,39182844683.1447,46535589.7275404,2.498618805831869e-22,2.2439798562377793e-14,4.2194528178054594e-08,9.623235961735769e-08
1,0.2201790315529625,3.896708780703068e-07,34419238573.55327,35798570.009083964,1.7509073372417417e-22,3.5033245984210784e-14,4.3685973423288886e-08,1.797936324600507e-07
1,0.2207649124883862,4.918148059564991e-07,39565060505.49319,47588328.00904559,2.1288623677115417e-22,4.185239611917746e-14,2.4798470372476693e-08,4.0642405317191364e-07
1,0.2208274497420203,6.345765112988898e-07,22224554966.000084,37053684.8819636,4.418545853934404e-22,3.681400051959809e-14,6.82461937085186e-08,3.692337621314e-07
1,0.2168204434505197,8.905350426715456e-07,18434214208.30134,28665315.749969367,5.43880869808476e-22,3.478790085413647e-14,5.6221768834388986e-08,3.696431294142128e-07
1,0.2112599607004139,7.366867117497423e-07,23382019756.997684,28165556.690869823,3.990888088339361e-22,1.5261054601759572e-14,8.762162177700029e-08,3.798663351505095e-07
1,0.2179199126208332,9.595852400804977e-07,24853574354.18297,31648670.590594523,3.223814367837103e-22,1.3963836517564752e-14,8.948295518279237e-08,2.963557733400114e-07
4,0.2160955158513171,4.270073751317907e-07,31989127576.702057,26700901.174907383,2.0425203188101091e-22,3.18337207120078e-14,8.512092390242977e-08,3.550638827487473e-07
1,0.2122202675472626,5.107150720396914e-07,30648098443.62525,49211232.42574385,5.663959009445314e-22,2.6331141973719313e-14,9.31495645802936e-08,3.45630027999139e-07
3,0.2146339973502982,9.143243793719476e-07,22350534391.85515,60919835.63803279,4.643775850780047e-22,2.4247002488882082e-14,1.225614520410012e-07,2.623139928474095e-07
3,0.2101163604306274,5.756348228287314e-07,16289760699.80526,60747424.24491207,1.1307998702118153e-21,3.44270630016347e-14,1.2928283178171985e-07,4.075099467176768e-07
1,0.2079778089194762,6.682166864524653e-07,10527523994.875635,86715065.54045483,1.399083915253556e-21,1.6263552256370173e-14,1.5385779110095392e-07,7.079089929413091e-07
1,0.2125409285271368,6.786433484079054e-07,15881443987.02113,90875554.30593516,1.4088521292963722e-21,3.062640975325129e-15,7.475230432250758e-08,5.373797582609188e-07
2,0.214642917490613,5.883271771643318e-07,21341643448.23199,87085512.73606457,4.1573431245314416e-21,1.2414867301364629e-15,7.808818802462339e-08,7.047630870913293e-07
5,0.2245187493177816,8.273968898551048e-07,33113621263.540997,62235100.36427497,1.742012672997646e-21,1.214750055415808e-15,1.0565364860545874e-07,8.562579185913955e-07
1,0.2226677878415843,5.815507835034059e-07,37747166012.28261,54743418.86276632,4.206592078389272e-21,1.0462824882992777e-15,8.21457496417411e-08,7.232612880900484e-07
3,0.2237970819551167,5.214967348892644e-07,23355214946.245632,93189810.91761956,7.568904043700582e-21,7.635593628347047e-16,3.5410224662399296e-08,6.836971650920992e-07
1,0.2136757081448163,3.303019929531648e-07,11622121879.753357,161181632.69884866,1.9594766681276538e-21,1.1150946958162597e-15,2.9502763439785644e-08,6.028579506179306e-07
1,0.2229003822078932,2.921101335694533e-07,12103030244.162657,157909329.36574942,1.6087750514894686e-21,8.549557869435117e-16,5.7503677325592433e-08,4.936846511928405e-07
1,0.2319336668138809,2.8992960285211005e-07,10528397723.03905,313490630.1039174,1.2166411935708633e-21,1.2284569671772188e-15,6.072061447316717e-08,4.884382005351456e-07
7,0.2313341134523802,2.884870676857809e-07,14676531815.776648,408076264.8134669,1.3715761112383686e-21,2.728818914918669e-15,1.205070303976402e-07,4.041506957555719e-07
1,0.2333651825002894,1.5245094954525982e-07,27617603735.72853,382749949.7365371,9.359673987741039e-22,1.7176098044666345e-15,1.2648222335155165e-07,4.104170401993066e-07
1,0.2301581561605469,1.9909030727439603e-07,33524664213.154854,244733616.0211413,9.446723992509232e-22,1.3752859500256678e-15,1.669665966166217e-07,6.499662394295588e-07
1,0.2281840581118915,1.5249937898237022e-07,13138240986.9077,241090709.46653965,7.320214731474625e-22,1.131206848913882e-15,1.315282185070635e-07,6.561987915960519e-07
1,0.2325279041482314,2.578672227196672e-07,23968142496.58473,339004278.7494844,6.468890536053476e-22,6.560040119429534e-16,1.2874070407345648e-07,3.8788576339456557e-07
1,0.2346872078822194,2.5966692328950226e-07,26219492638.1788,197731044.54353175,1.462672438981121e-21,1.1579407851635838e-15,8.453554057439253e-08,4.881388179262885e-07
1,0.2368341639824882,5.64147770914738e-07,21419854549.745,83663386.57153755,5.023865139012085e-22,2.380008992742041e-15,7.844863815959669e-08,8.465964568322177e-07
2,0.2399200511160659,3.3757089232601666e-07,30273398410.78024,62385291.96743253,4.0031490888123625e-22,3.4645716236179448e-15,4.9274982682508924e-08,8.70959128342533e-07
1,0.2459794720917781,4.583341516624563e-07,41342334643.94016,46359966.94731233,2.8135784472035515e-22,9.233458230218539e-15,3.0278300307238085e-08,8.852380788192143e-07
1,0.250998939442547,4.3831054648688177e-07,20332463904.07799,36722629.86107967,4.265805539470392e-22,1.974864713118253e-14,6.383814311591125e-08,9.471102565138828e-07
2,0.250957937180917,3.611321757581957e-07,13848879705.221891,25142312.77556097,1.0044696756256738e-21,2.109174033480976e-14,1.2082490095056433e-07,1.1053183196222229e-06
1,0.2538548158549985,2.9962455212946885e-07,17505746008.449787,14352159.444277596,1.1334709094802457e-21,1.2014585091881942e-14,1.1276687230021637e-07,1.1187639860335406e-06
2,0.2487232404234753,3.831489531255005e-07,15797685759.198534,13107493.300305923,1.263096360978848e-21,7.296711380982214e-15,1.4099880206409048e-07,9.400596235051734e-07
2,0.2542964170887337,1.4417855443661378e-07,24163968114.92524,11078135.809160214,3.029649624795152e-21,2.3502521490019876e-14,1.3871172723016457e-07,4.499526064634837e-07
1,0.2513686036695121,1.5191543450702e-07,17525708444.26671,6351277.367355275,5.152982500919391e-21,4.4778148710907846e-14,1.4424936398583486e-07,8.770723661709618e-07
1,0.253211149867694,1.2142443072541226e-07,18165494922.81622,6072070.334908654,3.847778744606759e-21,6.216958223519864e-14,2.256380511426064e-07,5.569708005150786e-07
1,0.246331839490717,5.6998607440958626e-08,20016393316.819027,4360295.24905841,3.994815442459715e-21,3.516190717145476e-14,3.213104556753881e-07,6.688204389703807e-07
1,0.2408051094941402,4.895028451914277e-08,29016145755.32909,4553047.806333314,2.455666098922391e-21,4.534506002092042e-14,3.3008358371187177e-07,8.85116337985235e-07
1,0.2372210752918481,5.3105447106490847e-08,59794773970.80152,5904147.1525391685,1.8713389273899734e-21,3.6306944101301725e-14,1.9541501461504249e-07,1.749247289352768e-06
1,0.2333706982577549,2.572933384672681e-08,69604571473.57422,9260030.419173002,1.0831879063308113e-21,2.4194245960879502e-14,1.683898358066032e-07,3.477924012633684e-06
2,0.2306076991508212,1.9258149508271762e-08,60899650971.46628,25753811.08744571,1.693654528309988e-21,6.854005367931639e-15,2.657984336104771e-07,3.3462887783497664e-06
4,0.2278004221606495,1.9016361557963693e-08,72336986235.61896,26771452.30191321,1.4126963792840409e-21,3.897018136175719e-15,4.616475122257231e-07,2.255440301987082e-06
2,0.225074243830404,1.7707402346204223e-08,76465983461.36763,27724947.81725516,9.145138606505117e-22,6.789307246106864e-15,4.352210506386893e-07,2.177304163687313e-06
2,0.2363417759579458,2.9488130438124517e-08,106711811963.64328,35768675.53516666,5.313799678460759e-22,6.729068975186143e-15,2.878597372881784e-07,2.470184329063286e-06
2,0.2284156504293272,2.5468173455473603e-08,69345607282.01985,21740497.845917832,4.539359274265953e-22,6.209410078208086e-15,4.865964619301059e-07,2.494173935925436e-06
7,0.2267527358187577,3.2448750401276354e-08,105526392214.8752,18109631.827562317,3.2092212313243523e-22,3.1092568056888568e-15,3.1491776991800893e-07,2.4145719368738208e-06
3,0.2295560160803917,6.440090833877966e-08,199786390085.7105,19622381.576418582,1.4223928306072736e-22,1.530662134384636e-15,1.378396800272326e-07,2.889815710031174e-06
2,0.2236740975984021,1.307599532928629e-07,117477797574.94304,22465548.96772216,1.412058662737272e-22,1.145623794529086e-15,1.2126229095858537e-07,2.9541540467558807e-06
1,0.2283114004135124,8.767346598250799e-08,221862302453.2296,23195872.67868371,2.064481715729621e-22,1.2154403624724792e-15,1.968492733961409e-07,8.723293715308071e-06
1,0.2360407621442432,6.023714533826619e-08,179839086878.62805,33198874.350816503,3.3679104118379344e-22,7.160631916384174e-16,2.3119622739062317e-07,6.949610562876542e-06
1,0.231754820696665,8.30216776318725e-08,179553287407.38766,33319012.365579825,1.026410349905322e-21,5.468649412784726e-16,1.525527906412162e-07,7.782418172887598e-06
2,0.2384448234853395,6.039511422202804e-08,313918907850.0496,32682363.636441182,7.896601840988529e-22,6.847833799519379e-16,2.9257637653956054e-07,7.515882312614254e-06
6,0.2320453143431366,6.064245042688226e-08,252961055211.4636,64533882.57121246,1.245384733430724e-21,1.925802186507064e-16,4.523585772711161e-07,4.699733218239847e-06
8,0.2257509139524346,7.928200908549744e-08,166935389168.09106,66542673.5602271,5.3981689975857e-22,1.5460358812751711e-16,8.763587927769924e-07,5.261493772844672e-06
2,0.2237660253528305,8.710643368786207e-08,154235153768.58246,83234483.41566233,6.916885632980063e-22,1.468111729772883e-16,8.817993290866173e-07,1.8763716657575587e-06
1,0.2242030151062092,8.715456320959456e-08,196869036746.5804,83562068.83119793,6.114080806598593e-22,4.1195473570833176e-17,1.3084957667231865e-06,1.630606762751508e-06
1,0.2254436129350181,5.7428287790872776e-08,263849039482.9908,68081919.54621059,6.131164614067654e-22,2.482795758453989e-17,8.068863866560629e-07,2.3968577683609847e-06
5,0.2280550774639469,5.308401460956842e-08,104792629162.95496,39851710.504083976,9.307428136558296e-22,5.399054698160168e-17,1.182526861703333e-06,2.1331051408141384e-06
3,0.2349926095424786,9.199457749692057e-08,137871073347.2904,38445266.12399343,3.733406880712448e-22,8.540134187562173e-17,1.3714467621414828e-06,2.9472816323654223e-06
5,0.2403353360193288,1.1767506520505697e-07,85126755239.35579,42439528.26601794,5.388645611414958e-22,5.438296313171232e-17,1.4331085369681457e-06,1.999805278018732e-06
3,0.2263080654228359,1.1320981017374422e-07,140575233856.64447,47070260.93714864,3.4827282912693643e-22,4.972189686339708e-17,1.315219199431155e-06,2.850801321353783e-06
4,0.2341023481625868,6.454259506880725e-08,96719028650.70589,32520653.528213877,1.0273804896484173e-21,1.066360249441346e-16,1.087981390042813e-06,1.463061786180898e-06
1,0.2351363880234725,9.295672511896685e-08,62879585583.11012,26149218.301243182,4.725914034260664e-22,6.670218525257978e-17,1.1937259503812707e-06,8.518898896593299e-07
