N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
4,0.1584434835770078,1.3017528009077892e-08,745287581413.7219,24929194.12288414,2.357416419924564e-22,5.828817159505186e-17,1.666269348707172e-06,1.302143526348097e-06
1,0.1572903830985883,1.4280520848125628e-08,928601482897.264,27952831.574327394,1.2593978879286564e-22,4.381633259489438e-17,1.3506447158265374e-06,1.1512686943713543e-06
1,0.1642124693927359,2.318504859428581e-08,1163741014974.5784,15247285.365824793,1.0562175755815072e-22,3.03089004077383e-17,2.16688874243898e-06,1.0392643089883882e-06
1,0.168083331212901,2.3057786712403173e-08,646451190837.7544,11918103.43042052,2.166274221494241e-22,3.089278127034744e-17,3.003974831636421e-06,1.5047746357261298e-06
3,0.1690337306444824,1.9181066994132593e-08,521680483657.28656,12660678.563046342,1.0833329206314398e-22,9.309511693852401e-18,3.1449960004567857e-06,2.836513225948523e-06
2,0.1627381261517151,2.073078010556921e-08,758690146913.7699,6045028.46198898,6.409464647613775e-23,4.65319724809219e-17,4.2518611522601615e-06,2.807637045756963e-06
1,0.1607121298769568,2.2013386370851152e-08,478168945429.15247,9013940.625008147,4.1695644672494105e-23,2.9683109500902426e-17,4.2745930614916914e-06,2.964908906740799e-06
2,0.1614317661871067,2.92082506084869e-08,389035661506.333,17130062.21582924,6.442490488791737e-23,1.751915132210223e-17,5.839574273410181e-06,4.284447151884198e-06
1,0.1691061822694959,2.7542985414856325e-08,342906534260.7399,17498517.407625675,3.69357519351918e-23,5.7178263080812435e-18,6.460321759241185e-06,7.282201134311622e-06
1,0.166191441616545,3.638510281192958e-08,505760705966.959,19124918.032712355,3.528796097628866e-23,4.786549365580011e-18,9.442653631230304e-06,4.413666640596177e-06
1,0.1668244073117984,2.3243725661277303e-08,503610484286.932,16995540.85748558,2.733570115777018e-23,5.116070512692784e-18,1.642861139063291e-05,3.292311657673895e-06
1,0.1679807151569272,2.076104273063689e-08,374043679162.6348,18899466.00941434,1.214503826024997e-22,1.2626005489014554e-17,2.0119198658421105e-05,3.352867065494143e-06
1,0.1699883688438537,1.5851913386033268e-08,338552142012.87976,18315797.34080938,1.6120361680561451e-22,8.095143232272929e-18,2.0458821465351657e-05,4.617268294892364e-06
1,0.1776705621918581,1.3536243261732416e-08,222626534974.4309,18841996.800841663,1.2029083660018917e-22,1.908805574462355e-17,2.4915033434660752e-05,5.385653714839827e-06
4,0.1739881302199299,1.1440334922371931e-08,371701646728.9513,17162476.517226156,1.0667266977911168e-22,2.403861322193935e-17,2.4459404642893585e-05,4.36369038339396e-06
2,0.1744488070418645,1.16506603356617e-08,387156399031.5541,19665050.15279968,5.1733149979010544e-23,3.798170173243173e-17,2.855066216217626e-05,3.405780773164835e-06
1,0.1709900367597492,1.1343881391734336e-08,569029323735.8892,22102685.35286184,7.778940625779168e-23,4.720374000272084e-17,2.886939149716958e-05,6.547336564255897e-06
2,0.1766563803559001,7.247892748129751e-09,590993421653.3606,17822008.580507968,6.159701850657397e-23,3.2767099985105695e-17,2.4643663938079283e-05,7.081441561871666e-06
1,0.1717124426162947,5.994646763368559e-09,432736805444.6273,24840951.707418352,2.125392410135141e-23,7.731358038239929e-17,1.7061118414679885e-05,9.470724871919112e-06
1,0.1694754911766281,1.0532480807046104e-08,395381794375.07806,24553645.50675897,1.9017270349908165e-23,1.011061777288487e-16,2.136802982254137e-05,6.170447532603627e-06
2,0.1687913281454467,1.646968361556946e-08,691555412299.7788,31530204.28374476,4.321919570214128e-23,7.054769749089651e-17,1.0871109247412076e-05,8.523599620899785e-06
2,0.168144007884436,2.0493235024420105e-08,337816508918.9962,23319207.017923035,4.528736101968943e-23,7.523006334524057e-17,2.0304157139513194e-05,6.414028085916745e-06
4,0.1567402039176931,1.4949931034575934e-08,441382570141.0987,19158127.4505136,2.4655427075191137e-23,7.754390106109926e-17,4.703230488461051e-06,3.901198859858416e-06
1,0.1611730994104488,1.5457242051979876e-08,293444549696.79175,19702915.020855688,1.057696460267495e-23,4.0475573358477956e-17,3.5628103992640677e-06,3.64401278417739e-06
1,0.1588562024865265,1.7519282538431528e-08,265062192700.64728,29274481.40728568,1.0419697616835786e-23,6.614647505077871e-17,3.0612816182990486e-06,1.9321513607108123e-06
1,0.1610601379343634,1.6317436527925328e-08,248232355954.8219,28447717.174136028,1.220361096898341e-23,6.596847319379293e-17,7.443250400749605e-06,1.6471491966760092e-06
2,0.1616832686925717,1.7071167705841523e-08,288964793993.3831,21896653.92248953,1.1788558618632633e-23,1.5288622381663426e-16,5.4667821866173975e-06,9.87065260145502e-07
1,0.1584690969523912,1.5736529113092923e-08,445177769386.7164,23236967.285530828,5.3964596104542015e-24,1.987905833126129e-16,5.848266032189148e-06,8.06988512176228e-07
1,0.1548523448687423,1.7036540826521003e-08,465078568078.6616,34573567.931898005,3.784551056569664e-24,9.608378675298792e-17,3.866322211779887e-06,9.278879811427038e-07
2,0.1602847453537121,1.2732327946591856e-08,524660807903.281,30440815.890006457,8.825045503353568e-24,6.512800629154641e-17,2.3436117456147685e-06,1.1656045821707796e-06
2,0.1626494436093705,1.3568865629657217e-08,320586618494.3946,25863666.073541176,3.1183132257681205e-23,5.664206851608921e-17,1.3888873924525557e-06,1.750815820410683e-06
3,0.1624054877823798,1.4129778197023086e-08,555778118075.9169,30146649.36606233,2.1171402123714855e-23,5.201564632404016e-17,2.2865902624941085e-06,1.195226747906479e-06
1,0.1685687628302432,1.9221403350894056e-08,734990504340.111,25855947.093152933,5.773117047904139e-23,3.697545675074983e-17,2.619875155428363e-06,8.877834933084299e-07
2,0.1633679984855326,1.7555079997313565e-08,853938469031.016,28651453.711216364,5.0818003774933843e-23,1.2920508984397405e-17,1.8445455053101357e-06,1.4571323408969092e-06
2,0.166210734423189,3.0708915367178866e-08,922935134045.4438,31712067.30848905,1.1628839816527444e-22,1.4041385237317358e-17,3.0115145225621565e-06,2.0896128744973826e-06
1,0.1666103726835054,3.3239914096972214e-08,1216703517601.6711,65780923.86124273,1.1499799116119273e-22,4.2773226738628963e-17,3.5947454587358213e-06,1.022790451157622e-06
1,0.1717209556902592,2.6416840750911952e-08,851614648496.0117,65997208.3011154,1.4837786894484737e-22,4.673042297745284e-17,4.779929575935784e-06,6.653373071578515e-07
2,0.1691797918337808,2.6115499520559824e-08,436156644056.0388,54018493.65571909,1.1036739068039573e-22,1.022570428705323e-16,2.96440428274635e-06,5.337170570859192e-07
6,0.178428752015053,2.8509249904160437e-08,646181557356.3566,30030576.278598685,8.828079890915122e-23,2.189310289620801e-16,3.037759651667244e-06,5.772434524493872e-07
1,0.1802389990838335,1.6205959013009728e-08,641091945789.4674,36953921.11317682,6.960002925241326e-23,7.478037925595597e-17,2.065394926359761e-06,7.56233057419368e-07
1,0.1782540871940807,1.2496698551450231e-08,592853142250.3489,25680953.94849212,4.995937554742077e-23,2.2087972838268763e-16,2.396925392278755e-06,7.950928966596952e-07
2,0.1777825573381004,1.2028743826710786e-08,887886693560.6458,35283632.67166544,2.6149596425984877e-23,2.983256773923323e-16,2.421047180270937e-06,5.271891484718635e-07
1,0.1807793586247393,1.1747038193706394e-08,724814746489.8591,12110383.681902556,3.983430187316705e-23,1.1223314699339474e-16,1.985503564954945e-06,7.887027931954273e-07
1,0.1812728776078974,1.1871178581860272e-08,959591358577.9023,13215169.29673554,2.773259481065324e-23,8.844386223334801e-17,4.6870534691427615e-06,4.0657232747123883e-07
3,0.1836335680469784,9.011279205587569e-09,545319760837.6063,15474869.91967154,2.489273066270404e-23,1.7768734857919046e-16,5.0997184432151495e-06,3.511787869305416e-07
1,0.1813332950571824,1.8022837268951185e-08,398730357078.2744,22905627.28440512,5.642187305692175e-23,1.1867352039898814e-16,3.614757983590789e-06,4.1834908015195044e-07
1,0.1858486159020144,1.76164156127174e-08,352191605525.4362,23068425.93582084,5.63492318166506e-23,1.2624889293211304e-16,2.6611990143976566e-06,3.15250069285641e-07
4,0.178693793202584,8.064774819968139e-09,258996338567.60104,18627942.920949,6.423348818002731e-23,7.511254730647216e-17,3.797053539468448e-06,1.7306631764799482e-07
1,0.1809931218761583,6.104168537894962e-09,262216278767.1136,13249631.330235029,6.290955586376259e-23,4.1669487378878267e-17,2.442281656994014e-06,1.2281599970385892e-07
1,0.1851621429005621,9.00313019673032e-09,262029116666.2913,24175982.21159169,1.144834639939743e-22,8.609241693410362e-17,1.2531605231563822e-06,1.0225438194110165e-07
5,0.1853403376345876,1.0055018668420276e-08,145995711570.26428,18967244.741224565,1.7134610916572823e-22,1.1681927744425016e-16,1.7995809529575826e-06,6.9854467070652e-08
3,0.1799205275462654,8.537599531915367e-09,246197619739.00137,19503926.522687774,6.520403518486551e-23,4.627842975345086e-17,2.321980139947145e-06,6.251784171209985e-08
2,0.176074170370004,7.282228534193846e-09,195907338020.2493,20081504.84884309,8.744260640115757e-23,2.5183516741006205e-17,2.264472499401032e-06,3.5173889308023765e-08
2,0.1746293395886569,8.98344164321213e-09,155084016607.9944,18332919.54333832,6.351260759278103e-23,1.557970098830408e-17,3.418501996497536e-06,2.701561869278041e-08
8,0.1673396122780795,9.429871799894011e-09,122117238189.5132,18006900.476049714,8.553546656356154e-23,1.4931688570044768e-17,5.234264947893128e-06,3.4051690024007594e-08
1,0.1635526625071274,7.665084614886442e-09,100709448416.70378,16555289.32870719,3.576289406939949e-22,2.1550909527380202e-17,3.998266791259522e-06,2.9899977261637955e-08
4,0.1680207229184318,8.465333325096799e-09,72845693410.2476,15096643.436160851,3.7310601688947433e-22,2.080580944011627e-17,4.189975727602429e-06,4.100759858455099e-08
3,0.1710174073621206,8.32564076274236e-09,66388484410.79816,15532380.647709526,3.765399207509146e-22,5.245909913973112e-17,4.241020875005943e-06,7.303401926112196e-08
4,0.1659266768624455,1.4964948767194797e-08,80135277993.76114,20707469.455788065,8.310185922370109e-22,5.398137052182503e-17,5.7343361560316695e-06,8.317780433736722e-08
5,0.16219507723703,1.1084309124904517e-08,38342267366.33633,13490195.342598217,1.882462990647437e-21,3.4305772122971936e-17,6.504931140863376e-06,1.8469715020541694e-07
24,0.1560431243870463,1.6329743659541826e-08,26595761779.50844,11836487.831322655,2.466815691669248e-21,6.579742238072512e-17,1.0630450141329484e-05,1.6244192129786522e-07
5,0.1508335843679205,1.9180267049049305e-08,31168671796.233498,14242208.138074197,2.3487269767350878e-21,5.962249887351076e-17,6.853819884169615e-06,1.4717070070997625e-07
3,0.1475018074162344,2.2376916887521435e-08,41789890885.99646,17054312.261806153,6.596851871991383e-22,9.621864540300176e-17,2.726475335717682e-06,3.4117526268783925e-07
2,0.154622425722654,3.237348162168908e-08,52520351095.32135,16228976.01386788,5.385181668874076e-22,4.8726488438007856e-17,2.615101676509065e-06,4.0697211013934717e-07
1,0.1543659842491562,5.218311107852986e-08,34542546037.79815,23654963.5664232,4.758068436063838e-22,7.447546670509014e-17,2.025500566402139e-06,8.909626341561546e-07
2,0.1540329222161001,1.269156427132521e-07,33587506470.852383,34278162.77912735,4.95736838797332e-22,2.41498902641585e-16,9.93087616471773e-07,1.052654728583122e-06
2,0.1572944570544643,8.675383471628894e-08,53776413832.88371,20444398.33327033,1.0175959680748625e-21,5.128883135480879e-16,1.239510186629669e-06,9.220061963114162e-07
1,0.1528626000392324,1.0386416255925225e-07,61957285823.62007,18292917.553205527,1.0874906022276305e-21,1.155695374386292e-16,2.559704807495228e-06,7.903896146539244e-07
1,0.1486214386560967,1.0903791212662718e-07,83999469175.08556,16439853.45493598,5.1186798058034295e-22,3.374238094899344e-16,1.6139531683459457e-06,1.319515609708848e-06
1,0.1526320967442161,9.742506779953885e-08,46636535091.34509,12637085.818205817,4.224906620969026e-22,5.897873307831628e-16,1.6141025365890469e-06,6.385049315175108e-07
2,0.1615591874714579,1.0508612819806147e-07,67928661283.95407,6398363.677111248,1.0039449422514936e-21,1.9502686824705242e-16,1.886768595897653e-06,6.475963477190859e-07
2,0.1608910911913988,7.983013884243118e-08,66954654683.49962,12517779.471150516,6.728081075135525e-22,2.1618772494650235e-16,1.8338047832043016e-06,4.947073816702103e-07
1,0.1613177031937547,4.103509813961877e-08,128210070508.6669,14316855.681545278,7.883186928365066e-22,1.503858549732958e-16,1.7466505031234346e-06,4.452469277752178e-07
2,0.159502497743779,4.4779631534306516e-08,62952457910.06585,14989032.034001878,1.0962560159460054e-21,9.701181558670783e-17,2.10281764193378e-06,3.308036692525308e-07
6,0.1516574171563778,6.846397538874671e-08,99885850727.8629,11380786.15670656,1.2047378800444576e-21,1.1605812849283815e-16,2.1697557110734483e-06,2.3060738733242467e-07
1,0.1516435338563732,9.466305224971199e-08,107362141075.03128,23215196.542003,7.029562546419216e-22,3.9442491532908035e-17,3.0609195318171077e-06,1.4939365277764668e-07
2,0.1524331185468158,1.132291566310105e-07,78674526285.4545,27600485.14671576,1.5853752977205216e-21,2.545199097613132e-17,3.836526369983274e-06,1.932729791496686e-07
2,0.1524585783815584,1.9216995375224003e-07,98267611048.99773,21588444.50857863,2.9938368997912028e-21,1.981640727180959e-17,3.096266268388927e-06,3.230502683719659e-07
1,0.1583945937974754,1.987104682915553e-07,96978918198.6988,27347196.68346854,2.4235495154534505e-21,2.1888098423846214e-17,5.554206877043679e-06,3.004797894160153e-07
1,0.1624805396113074,1.991430365673205e-07,72743116408.03493,43359556.2152682,4.147214128989665e-21,3.03478534978631e-17,3.93955673620235e-06,3.0845442923851136e-07
1,0.164607541917523,7.21105964884917e-08,105272228476.13316,30635193.04180169,3.9965544783299865e-21,1.780494375979486e-17,3.854443049225157e-06,2.825197092867244e-07
2,0.1650453109106051,1.1139397670531384e-07,91237688354.42636,26453265.928739995,4.0330732347594446e-21,1.7344338673166168e-17,6.925480990000174e-06,3.987845182569303e-07
1,0.1718344297273165,1.3190042292935648e-07,50266449358.89935,32496210.292970944,2.535896456059441e-21,1.827985424335905e-17,2.9202740075997345e-06,4.076189167544434e-07
2,0.170369626550815,1.5840304409448236e-07,69591358662.48335,28120787.37531119,5.1906299582755855e-21,1.6524976154165278e-17,3.0591439984808405e-06,2.1517069905947803e-07
4,0.1756055897651321,7.308362999833099e-08,98899462181.11926,25486496.59490277,1.4147030732494156e-21,1.963693336549625e-17,2.4521969692154512e-06,2.365962137305525e-07
1,0.1819448384573629,4.6734182668363515e-08,149791226408.5531,26570206.31879381,7.8156284273550945e-22,7.176651496965832e-18,2.4508476059475937e-06,3.240031546105727e-07
2,0.1882910762462293,7.241822807397978e-08,136902383808.75128,23295022.164221957,3.555632387947552e-22,4.728446422457571e-18,3.2070715911736364e-06,2.4386908586730736e-07
1,0.1892613988686146,7.381146254991776e-08,208474807878.1208,17496163.753782842,5.030953050508151e-22,3.6735784760445276e-18,2.105945315167187e-06,1.2908595979760188e-07
1,0.1914274439932022,3.4762461094078807e-08,128299113502.51584,9956169.807269864,7.768547953520853e-22,1.7214024426616105e-18,2.339986885331473e-06,1.0611699859874979e-07
1,0.1918868866542607,2.9206739922118462e-08,146106745098.3539,11721323.80326092,3.339132736721041e-22,3.3998929330593485e-18,3.1541316883918397e-06,1.908159344213463e-07
1,0.1974426255288705,2.3495580382070383e-08,300877717341.0431,12667216.066773998,1.969170377438588e-22,1.1025363726114184e-17,2.5112602068666628e-06,7.126368567126222e-08
1,0.2074102324162699,2.0114791227181216e-08,200221167147.83615,11661355.743535932,2.483932494702204e-22,1.72989790133826e-17,4.325692569689669e-06,9.122806701033401e-08
3,0.2055022072408848,3.3858793899027736e-08,325027321164.0743,13647207.301670307,2.0526022842825693e-22,1.2211073666176242e-17,2.7970644955737064e-06,3.9303991003548254e-08
1,0.2019968005870308,2.9737592185908757e-08,466180195649.46967,8035468.736775997,4.493621822114796e-22,1.0109018602125836e-17,2.736723505991072e-06,4.1144417201827747e-08
1,0.2070960355235963,3.6473086976786734e-08,290585015901.6988,12480101.733304694,3.784816171348807e-22,1.487398040451829e-17,1.8192159898181957e-06,5.2141821653564286e-08
2,0.2076818326720693,4.490594639042647e-08,319539542988.6989,13408933.380936738,3.692275566303506e-22,4.518000192099977e-17,2.8453391858087444e-06,5.7008167150454406e-08
2,0.2191805129076355,2.8925483090896698e-08,462090255923.28094,17982908.05050562,5.527252325832347e-22,6.977677555292233e-17,2.5092872481867383e-06,6.463909029845061e-08
1,0.2240318880393514,5.5375372689732726e-08,248328768904.17935,22873545.7363192,7.547503105390619e-22,1.4952421113411376e-16,2.655667885258594e-06,5.3453532448466563e-08
1,0.2229198052792265,6.21569075284392e-08,370336055480.2235,14983490.364863774,1.0102172010961197e-21,1.8900052611684971e-16,3.961090256864292e-06,7.934089495073623e-08
1,0.2265890794750049,4.82305536471856e-08,217368745490.71973,21739381.440595824,5.900261820175716e-22,5.424207333637181e-16,4.42850277134707e-06,6.766659408732513e-08
2,0.2271782596031255,9.017192675036593e-08,223344654963.44257,20893563.67557748,5.607589066682539e-22,7.717956186983427e-16,7.691738647983896e-06,5.6228550781716684e-08
1,0.2324686581548416,1.1025404036919766e-07,123645705337.53488,23424890.93052558,6.965525860045819e-22,9.780189293077795e-16,8.183895497799282e-06,3.7066322514732736e-08
4,0.2398765750296516,9.591352203207701e-08,120607317477.0633,25223162.302030534,5.525653522719102e-22,3.702907800637132e-16,2.77452572438216e-06,3.067508254362589e-08
3,0.2345519503567814,5.1282955673281766e-08,69407697380.02452,18419825.72888096,5.086464032890414e-22,5.057738169259225e-16,4.02429150623384e-06,2.594731318296452e-08
1,0.23551249544946,7.426673539945501e-08,86423163657.8755,15496146.652220268,2.769222043211442e-22,4.2926714415471487e-16,2.313135832560933e-06,2.081585935312773e-08
3,0.2344160548811862,5.63753231047288e-08,141829226263.41226,21576492.878925275,4.83029015705291e-22,2.768688540301644e-15,2.879761700835854e-06,2.303823390373663e-08
1,0.2376766333406569,7.830720014779753e-08,164014699857.55502,23321797.84423543,2.788876186885858e-22,1.472711065719462e-15,7.27429316577373e-06,3.0090885588911284e-08
2,0.2374983909965848,8.184533700454746e-08,283538344981.4548,32135153.971989054,7.9092660018555275e-22,1.2630975901315694e-15,1.337052416001656e-05,3.5854183774222816e-08
1,0.231962355232071,1.1046143057189373e-07,376301699472.79193,45720021.28535168,3.893093828989717e-22,3.265238506503393e-16,1.3636518444956536e-05,2.3649089467387226e-08
2,0.2349118045492126,7.611158492155121e-08,658179715203.3019,30938388.508242995,4.651915954953926e-22,1.5938558112090433e-15,1.1565348645487806e-05,3.275097316357997e-08
2,0.2423610080322036,3.6886486250332746e-08,472446843592.7611,49654866.37823556,1.0962634187801425e-21,1.7195035819160733e-15,1.2076363091038233e-05,4.6923184335352747e-08
1,0.2375471656797224,1.0438588415263922e-07,321547765786.5669,63698709.06491588,1.4895228498543341e-21,8.936327045688938e-16,2.3274627484389224e-05,5.4512623776354475e-08
1,0.2367876685573786,1.6193933173842245e-07,323608957270.395,80639416.26681536,1.4217554908768159e-21,1.2219674755019225e-15,1.4960253823795343e-05,9.996325849455133e-08
1,0.2365296918822948,2.099215730631306e-07,145320110141.0144,43349898.2281781,1.5925822974824536e-21,1.8211946080828324e-15,1.847703473675437e-05,1.1287896675252273e-07
1,0.2447917257725814,2.280983264769321e-07,114675230818.33289,36986601.67858669,3.7642236626445327e-22,1.3127839062525578e-15,9.976161309794958e-06,1.3671861024445374e-07
1,0.2503629068144983,1.5246758421612404e-07,117094329326.47913,38057779.95539679,5.5123459074153215e-22,9.251579087096216e-16,8.957013913786438e-06,1.5961073776089868e-07
2,0.2531688868385672,1.8790051497316687e-07,97920302251.08269,61593491.26389103,1.2790860786265965e-21,3.3011793224063787e-16,8.799134035934453e-06,1.1602185009403785e-07
1,0.2463237030344064,9.976263457379548e-08,133914522038.03796,48930564.76323708,1.2018854546588949e-21,6.071844448734589e-16,5.016990294891408e-06,7.834605491345445e-08
1,0.2589869017892873,6.78134576636727e-08,119185230906.54398,32628320.804559097,1.9907619316447355e-21,5.625847883435357e-16,1.2735472872648938e-05,7.520240778036058e-08
2,0.2670149833982719,5.507921645096463e-08,139170515700.51883,15730843.435517834,1.7109089226026604e-21,3.578834898213284e-16,2.433243104286463e-05,6.732790831666834e-08
1,0.2640396810362207,6.404150424649609e-08,128873271330.70956,12821468.48163914,2.2919372323906924e-21,1.9121330104581588e-16,1.212211846434492e-05,1.1729193209604258e-07
1,0.2585159450557412,5.0579191964858946e-08,114693992053.52206,7936716.138898415,1.6479079304529475e-21,2.7881404210397284e-16,1.705845713908739e-05,9.90568738447376e-08
1,0.2531368058101159,3.606913850206303e-08,219076105991.98026,4068893.673046328,2.29433436441983e-21,2.7892033917431945e-16,1.548693290759989e-05,7.748506714100916e-08
5,0.2442222359967015,5.8256745724751166e-08,211276860111.9988,3114803.7356578284,1.4937802734981788e-21,3.2771009168863613e-16,8.746199530506725e-06,9.47690466017666e-08
3,0.2499205978652756,8.398955653256094e-08,235129526568.3234,4250963.028559198,1.5436545061627269e-21,1.1493444458153e-15,7.699343060663817e-06,1.0628963604407949e-07
3,0.2526937197643238,1.124849166257627e-07,283057481496.98724,3964934.6470383145,3.529851802307642e-21,7.345269418418674e-16,7.458593483218777e-06,6.735131442987997e-08
1,0.2531349657642449,2.357023124839306e-07,670387050206.756,6824596.965644159,6.360890723498701e-21,1.6556354054478405e-15,5.076245121560054e-06,5.965064610712842e-08
1,0.2553869948966837,1.5869836956553258e-07,602670621419.265,8742375.410183623,7.244008400506293e-21,1.7319249078836917e-15,8.152297514951083e-06,7.726368169595352e-08
1,0.2589944570515121,1.4877074501080177e-07,309696530473.2942,5189826.088824241,6.531592683336318e-21,2.066140254946654e-15,8.542164103384583e-06,5.203284389332825e-08
2,0.2668611337582987,2.1007821162021897e-07,244959936378.72647,10237712.398422366,6.184557669153126e-21,3.4507806410473457e-15,7.275512566556038e-06,5.508111442905553e-08
1,0.261971304548923,2.112836104917703e-07,161092961416.1796,16926050.37881063,4.389598572769223e-21,7.960151693910973e-15,4.999594247866909e-06,8.609659063198572e-08
1,0.2578882101221386,2.7847794978729e-07,148884488921.9054,18115356.83192816,6.575522045785553e-21,5.147162258523251e-15,2.153697114564589e-06,1.3717556481556617e-07
1,0.2491511136767054,3.2901713933922e-07,125965594194.2482,17668783.2774722,6.69943189054922e-21,2.255370689858928e-14,1.4093664532583357e-06,1.570173729526281e-07
1,0.2472534228355613,4.217717744077554e-07,110912084383.99837,23840399.35945335,3.749310670145015e-21,3.092885243370016e-14,1.700206323647362e-06,1.0794266988204089e-07
1,0.2511945623753587,3.199426225384364e-07,89719317905.71495,20895255.87237829,4.186885754437138e-21,2.5744368534431243e-14,1.2786544145166958e-06,1.117301378885674e-07
1,0.2531936251991717,3.5033610411040254e-07,121456539847.07751,20224181.10897365,6.555647961169745e-21,2.5266157659505476e-14,2.494558928849629e-06,1.1790158975094547e-07
1,0.2508055828564894,3.3046354501064525e-07,165698601379.98285,20249713.09636945,6.860066875695845e-21,7.194146459243109e-14,2.4489144090346797e-06,8.75425915951854e-08
2,0.2550372360259209,3.510422703422144e-07,183834671357.345,19227841.03553225,6.217437141882735e-21,8.893692764778049e-14,2.558095551622867e-06,1.24072668658917e-07
1,0.2698194496071488,3.6866823149724653e-07,219121437395.76624,34006987.3429536,2.2136335510000404e-21,4.458353669022896e-14,2.585542771892056e-06,1.8868000457104146e-07
1,0.2721421745202296,5.794035733344327e-07,247536864957.31476,44296104.00077377,2.2677188317801744e-21,2.295420492712708e-14,3.248272466675523e-06,1.1265566210707697e-07
3,0.274830242831284,5.591039518389669e-07,161347897441.29007,50680809.29966935,2.9996441792837144e-21,1.2715831463303804e-14,5.465276487417193e-06,1.272519650657801e-07
1,0.2735866603590118,4.094717934802581e-07,184794786006.6075,74239925.00928113,1.2547457347281804e-21,1.2965925543194916e-14,7.771479241871352e-06,2.281314159529041e-07
12,0.2819824890674189,3.621861515433316e-07,157075262839.28885,35094117.36497237,5.4536142911590585e-22,1.0206814473173091e-14,6.140609641618868e-06,4.842319773858118e-07
1,0.2764905282089605,3.928846466714433e-07,98233807668.82507,23285537.49774984,7.151602660869075e-22,7.154689257649825e-15,4.946858718488198e-06,8.15964016379486e-07
2,0.2693093986012899,5.177910900965791e-07,71281449610.20305,39506383.98169295,1.5536524952079073e-21,8.937807022492781e-15,7.202806392392462e-06,6.464644087356449e-07
1,0.2685974289433382,4.384421554789288e-07,114583141172.28632,77957815.14696497,8.354675148760128e-22,1.1488358337612123e-14,4.432106100891874e-06,6.529160717408649e-07
2,0.2600854049156925,1.840999559030499e-07,191729832596.8796,52519074.432401374,2.375868058262593e-21,5.10238308077077e-15,3.1026241033383647e-06,7.510263232102161e-07
1,0.2643477206907629,1.8386858344200322e-07,224552567203.9452,36188883.48388308,3.0925407328352065e-21,2.296968133153951e-15,4.815566421247291e-06,7.451824638048483e-07
2,0.2552669819922707,3.040235886768647e-07,125942734144.54474,21708591.430703167,1.869142826466467e-21,4.378833858699126e-15,1.3789809447470077e-05,5.902092143583202e-07
1,0.2598162444944132,3.120125898362346e-07,88563475380.56622,29700269.324061014,1.1470774424295506e-21,2.4453069294290056e-15,1.995492200690151e-05,6.986664665757955e-07
1,0.2590482156396375,2.191751199607067e-07,53587302743.76297,47332215.73301913,5.948439768203951e-22,2.109442992416045e-15,8.877268010780207e-06,5.458758605297428e-07
1,0.2593860401438453,3.489273142776185e-07,103476238198.84544,25278155.76668368,3.4367358759938844e-22,1.2322926026770753e-15,5.652046652247476e-06,4.5058484278411284e-07
2,0.2425368316238203,4.413067543519111e-07,197278507480.13535,13331686.195104726,3.1132210646853e-22,9.638687683079997e-16,5.392179378293736e-06,2.393314026300451e-07
2,0.2467225168491955,1.9845346771496805e-07,182662542679.4403,10370075.662139364,1.035835478145752e-21,2.452556649659099e-15,2.837485971246732e-06,1.7463359242796178e-07
1,0.2581796070890455,1.1700227421695134e-07,356079149979.83514,19179314.197268955,1.5885620934456069e-21,1.2448404527911045e-15,1.987931247921333e-06,1.1786469618785726e-07
1,0.2541012191231723,9.673318639130185e-08,320071333997.23047,32302519.44717869,1.2621796699649494e-21,1.0293987540165704e-15,1.5624158337894864e-06,8.47151575845838e-08
1,0.258038164979505,7.988774158219754e-08,372077013023.87897,33213227.081445787,1.5390088219969705e-21,6.035843455712257e-16,1.0837505361400548e-06,8.886919340726957e-08
1,0.2621047242275076,2.5472802818930848e-08,895012714259.4519,26033142.15882861,2.134072289205468e-21,1.032429588818231e-15,1.9106619349619825e-06,1.3029222563722816e-07
5,0.2611708805227997,2.44466218226228e-08,750281019520.3026,23283416.510804903,1.6975106014071137e-21,8.935592933115854e-16,1.150054026180191e-06,2.413185607177249e-07
1,0.2616405690920335,1.3594966605347898e-08,958396391939.7784,17698404.400807727,1.008731914374211e-21,7.044541917050265e-16,8.882632515274902e-07,3.141915590555768e-07
1,0.267008616808016,1.743549317777783e-08,1647830280456.5293,16970895.91147076,2.1418557254414947e-22,3.500297910585127e-16,7.507130915525989e-07,3.2379217866173986e-07
1,0.2664371932196523,1.4711684982839334e-08,1555686292350.6997,25265430.91626896,3.703301161150108e-22,4.793446476850458e-16,5.370326294735104e-07,4.415473932531326e-07
2,0.2578437668053008,1.9642135989716545e-08,1822573367240.46,19242538.6161858,4.427227492724687e-22,6.955440442562126e-16,5.596524313380575e-07,5.657920419598046e-07
2,0.2479075526498254,3.435766304132197e-08,1372180037235.0288,14006912.189626044,1.6876281984375945e-21,7.444697108355115e-16,5.301879635262616e-07,2.76356977695796e-07
4,0.2436006009447817,3.7604090791375953e-08,946815978874.3854,14747826.877685525,1.686559655989816e-21,1.0253370922150788e-15,5.394074182464661e-07,3.053593532953144e-07
1,0.2298960110108304,3.7298180905506026e-08,809752613626.77,20896914.785583,1.217577283558682e-21,1.240771193230784e-15,7.359249788666552e-07,4.39389317163861e-07
