N,biot_coefficient,storativity,young_modulus,init_stress_x,perm_kr,perm_km,perm_beta,perm_gamma
10,0.1906948509370819,1.2012082551236578e-07,25896441574.3484,50645747.62822884,2.04601515623604e-23,6.280990021279504e-15,2.0383556267320406e-06,2.029597777264446e-06
7,0.198135009673575,2.0741139068729213e-07,11282545906.582638,40822824.98834049,2.5943385647430465e-23,1.5402564592408168e-14,1.082382657644018e-06,2.701228595932762e-06
7,0.1929331897106928,1.967191095209418e-07,15454368433.371193,47656975.71306156,1.766065400772122e-23,2.2972624712726857e-14,1.1131898813702743e-06,2.046792873426677e-06
32,0.1994209869207563,1.820637607258137e-07,21980657462.349533,57841926.81308816,1.895769705902984e-23,4.780718746662615e-14,8.479358356510708e-07,3.217420395522521e-06
9,0.2079450627634021,1.9100365170097528e-07,22770907051.0135,60894347.354563765,1.2471172466493906e-23,2.8174945552634315e-14,5.948481806400747e-07,2.938203122586535e-06
4,0.209380315006545,2.03044154790414e-07,24051294899.095222,59147264.89492872,1.1224249122920427e-23,2.1888706822766076e-14,1.397345891736852e-06,1.8732348495927456e-06
29,0.2115680963484449,1.4176760972880558e-07,29761407661.84162,56613409.5711735,7.209391546774961e-24,3.2410514988194526e-14,1.2848210016355231e-06,1.0580336040755217e-06
6,0.2070631883909543,1.284222866635619e-07,34461926415.991104,59232760.25793673,7.316868806317143e-24,3.1249123165107666e-14,1.1266273657421283e-06,9.19853108919446e-07
31,0.2052896203384311,1.599722516756121e-07,27704569248.13121,58556256.85970776,8.489456580188636e-24,2.1263715816876255e-14,7.092404956103424e-07,8.425062477657875e-07
19,0.2036596207153884,9.346239096773549e-08,32840898963.773647,48828847.47507092,5.266956428068458e-24,1.5236070695374316e-14,9.059706865842896e-07,4.923265399072863e-07
15,0.2026013756025887,1.0839650884677009e-07,37323799338.77852,47345826.84126356,2.8857137186584843e-24,5.545156875025568e-15,8.449365002453306e-07,3.181166134256511e-07
1,0.1894812720505869,1.1041817548954767e-07,42281828633.71207,60564797.83527848,4.73791555503525e-24,4.066870652648015e-15,1.45729088174437e-06,1.901763914366376e-07
5,0.1889915132832012,7.021725154755211e-08,102127890580.67094,98399636.91006604,3.2481943752901564e-24,3.769194643302348e-15,9.771419635439455e-07,1.5906168220992098e-07
56,0.17493255330132,5.438720085805657e-08,128848002379.51157,67765668.15785244,3.119110929688182e-24,4.074243624117187e-15,1.884741300659962e-06,1.2829614543784633e-07
6,0.1761042391664585,5.156542095968955e-08,177924870252.12674,92244938.09447291,5.719165141138944e-24,2.958312038368916e-15,1.5592801802966391e-06,6.719225308683929e-08
121,0.1734120699944288,3.5687210461147125e-08,217095129032.08505,120431759.31728758,4.075200836346912e-24,3.4611722206744707e-15,2.11404687108524e-06,5.5540999824017054e-08
3,0.1838789840189726,5.60915483465052e-08,142674654426.52774,111099680.31615752,3.738163471634886e-24,2.1386356644469627e-15,3.1810970246726222e-06,3.1985245500856835e-08
35,0.1895178175957974,3.692719983210371e-08,111743919082.00935,62154610.13884319,2.1840520357813053e-24,1.860677299452027e-15,2.658651296105791e-06,2.9395326068150353e-08
6,0.1932566783252045,3.751073340963373e-08,90323670432.39304,59305110.89801402,8.987273952110609e-25,3.5707275869527526e-15,3.070766151970154e-06,5.1183356797882355e-08
7,0.1927990523985862,6.742709209425342e-08,74906483330.57196,70155456.3524312,1.3593263457279932e-24,3.410448742515749e-15,3.012161568033379e-06,8.49789812419103e-08
11,0.1916981697776815,1.0009423920900639e-07,60578089014.30767,86466311.58369234,1.4331466573740771e-24,1.5668371492194834e-14,2.076962295455664e-06,8.481325761166091e-08
13,0.1977851282747981,6.768491745779033e-08,88948965009.72363,83920189.41135539,3.83202287230173e-24,1.1579186371320614e-14,2.2176329692474994e-06,1.493611724388174e-07
9,0.197674386933895,7.550308439179887e-08,81235142454.21481,78078536.34932853,2.6474148063592348e-24,9.49426120558214e-15,2.3145732665238963e-06,1.9156340554608745e-07
13,0.1996360618155475,4.828709120452965e-08,91969886602.25427,67049079.75839786,1.895171396358804e-24,2.110556788693665e-14,2.0940878294436083e-06,2.830864269710636e-07
10,0.1988348962926557,5.495961403219805e-08,106158351158.06471,71437964.29552685,2.172836668131308e-24,4.8232720102012434e-14,1.006669461316961e-06,2.946370129958447e-07
20,0.2036403562478508,4.6747098819280296e-08,91409384719.87094,51820202.4287421,5.400889577659584e-24,7.09398155638023e-14,1.8166278783720863e-06,3.1403327964573e-07
1,0.2038916123810618,5.1799530413932636e-08,79197201595.88545,60774767.60490763,5.8064227863265295e-24,4.3370601758093375e-14,2.4190455545152217e-06,3.773789755401464e-07
4,0.2044563024370139,7.253424645919383e-08,68122665454.429375,62541875.65994192,1.9549960553098862e-24,1.5282210065161424e-14,2.913192422747328e-06,5.160018413938316e-07
23,0.2095989299646714,9.809688079603575e-08,38047819989.821495,53945146.50143368,1.1769440237703123e-24,3.3151498125326254e-14,1.514302134951065e-06,2.661813729489577e-07
1,0.2072508682837124,1.4319375164252526e-07,30484588111.377235,62124361.07608432,1.291054776491145e-24,4.18422200944289e-14,1.6656521976627786e-06,2.0940733292890125e-07
50,0.1847253342082706,4.0146267983722575e-08,92993438940.60574,52663664.59418198,3.634019465482513e-23,1.3721788231651905e-17,3.256475167653274e-07,6.674424286046723e-07
3,0.1832230134496368,4.652728947627552e-08,34863401734.87768,33235216.64193407,2.2565108021540382e-23,2.479045676765611e-17,3.519451831448621e-07,4.5532680987245686e-07
60,0.1760018560078883,4.2525654050219513e-08,18469182161.930702,28780966.190862097,3.6102814659569733e-23,5.153001469735976e-17,4.024948526508182e-07,2.546348711037289e-07
9,0.1751784281921956,4.007992887206581e-08,43776454300.61143,39541152.48081176,3.709515310784804e-23,3.4975735030729535e-17,3.911034693521863e-07,1.2781442651733818e-07
38,0.1812075497935305,2.456037415740096e-08,78745638806.78702,34710224.11087427,5.014115829868457e-23,4.6835193022716064e-17,6.419772791171892e-07,2.1151003889996602e-07
4,0.1802295846129588,2.5732148934538587e-08,108511914698.25052,40944324.54344226,1.3618397998523167e-22,6.894932690359477e-17,1.0101050188259794e-06,2.0464123718906977e-07
1,0.1783760842568597,2.7211574446412336e-08,101035719713.78555,39546399.40220023,1.7954197249697392e-22,7.651888416720164e-17,9.513662923120536e-07,5.499462396742234e-07
3,0.1745184441172074,2.0482315963373272e-08,61894940253.221504,28995807.330554374,8.271025694314091e-23,7.058796812379006e-17,1.834572876535096e-06,4.667507497544212e-07
6,0.1707964134534657,2.8313068040272852e-08,91157848544.08891,42400221.86702842,8.976186080365655e-23,7.957184115095863e-17,1.2383421470371729e-06,4.640312088706783e-07
3,0.1703898177971727,1.9948833014513723e-08,64314819521.49919,31390756.06542905,1.2039398988898273e-22,1.2802900763957672e-16,1.0266994006394076e-06,5.907773040811671e-07
28,0.1700260149416101,1.6336863636659585e-08,61354445800.75956,27199403.82141268,7.579046388726533e-23,9.041662247904035e-17,8.553344478277688e-07,8.4501145594008e-07
9,0.169245468809192,1.43882650835088e-08,73967617686.85515,27096570.83267024,7.562735787057698e-23,9.186643729229464e-17,7.673788575899088e-07,1.192343095523799e-06
9,0.16738606899693,1.5737574153607206e-08,104015488425.92438,38079086.15889299,7.897886819418216e-23,1.1751330373038022e-16,8.203527679333589e-07,1.4707569769304792e-06
4,0.1732874555654069,1.816807905456525e-08,122976930852.57288,42405946.12243458,5.484053268730133e-23,1.0814430179078865e-16,9.333159398165412e-07,2.380891787950994e-06
36,0.177168399775162,1.4131845226816333e-08,136285216476.21834,34487350.0404854,3.1744485838794497e-23,9.595047483867267e-17,1.3964682401644242e-06,1.9852024110591907e-06
4,0.1724446375958677,1.525415439536967e-08,57834766229.72018,25118493.410558857,2.031190017191199e-23,1.0424568084511803e-16,2.587079607131464e-06,1.2727869892737291e-06
54,0.1761139818361199,1.1990765738981787e-08,110672781905.74008,29491005.947481804,2.945837473372457e-23,1.7065106447469716e-16,2.0729221466029068e-06,1.0276773261880346e-06
7,0.1667461976789148,1.916399362285749e-08,64475271098.98361,32047780.97839729,4.9701029396622834e-23,1.5365111110433823e-16,1.8718671149075892e-06,2.150639423282673e-06
10,0.1687112362263647,3.299800347821964e-08,57802746667.43233,38382072.92087106,4.31582457614749e-23,3.3175118207737507e-16,2.2792197788403398e-06,1.9430003748881235e-06
18,0.1680694164561562,2.2862313280105653e-08,43537097090.89986,28977986.83234331,2.9254520620586724e-23,3.536333973482958e-16,2.468568908999209e-06,9.939466510602796e-07
10,0.1683456253488056,2.2237833289474982e-08,52895883445.8939,31117244.41947181,8.073961201388607e-23,2.272466218745204e-16,1.625413651696265e-06,1.2046157407976965e-06
15,0.1723634556142075,1.8154618366826537e-08,50973527560.411545,27815386.442882363,8.601831344635276e-23,2.493567793861709e-16,3.579861997023719e-06,9.21817171965232e-07
2,0.1789200989584244,2.268650832286596e-08,63902475635.79931,30410118.120627087,8.194553921792627e-23,4.921516970293305e-16,3.1797756029658008e-06,6.611667953923292e-07
7,0.1774388561221966,4.2528114780495815e-08,41731000661.952576,37773096.46914776,1.322759975339046e-22,2.270747319988512e-16,2.725605771171903e-06,5.631942418001963e-07
14,0.1716442046612049,3.261750469751636e-08,67230848820.25105,45611115.00172675,6.429875838260183e-23,1.0696023261944926e-15,5.0351844645429135e-06,9.85712882147899e-07
6,0.1731764306188061,2.6799197991697748e-08,28959194532.647816,26880734.5409264,3.6797570719104856e-23,2.634284203055672e-15,1.925743510702209e-06,3.851120721462781e-07
26,0.1726913802487477,2.29383020336274e-08,45802186853.732735,31347711.224627428,3.353701912178424e-23,1.5822129861846549e-15,2.117424527263037e-06,3.49031678982134e-07
2,0.1638399610271705,3.4310174270254336e-08,24859343933.268654,29066227.812860567,2.3017483744551746e-23,1.3068635059866858e-15,2.0403181686764693e-06,5.999524736620232e-07
74,0.1632659864307312,3.5674815694231265e-08,25337726078.40122,28693281.76130663,2.089546374312929e-23,7.064869726148317e-16,3.0828173612521e-06,3.507003224261573e-07
18,0.1609545765716417,2.8873645274502785e-08,29550450885.868595,28908519.767676294,2.0536617884696842e-23,5.523471541907478e-16,2.7594892579131505e-06,5.587408135944445e-07
47,0.1612013135948329,4.2866758056743265e-08,50153267796.91664,39310206.79854864,3.1374453377003065e-23,3.7538867285496415e-16,1.913835031939805e-06,2.924612471063342e-07
25,0.1639167665121337,4.563174278720085e-08,41508117462.61934,40612649.64352992,5.892489873507104e-23,1.2732950467172416e-15,1.960817509535836e-06,2.316837456583949e-07
9,0.1681928333300595,5.6750515244210495e-08,36890299858.331184,42972838.85428646,4.816932812729917e-23,5.877538311878306e-16,1.2182291784554304e-06,2.408805289175214e-07
4,0.1665114790382003,3.0408950982382746e-08,38481934973.57674,33131632.72747493,5.695154258035027e-23,5.37661150849997e-16,8.9054846541978e-07,2.847317234389951e-07
9,0.1610186882849514,3.257118103482247e-08,39065786326.80929,33927052.001555495,9.843673743696864e-23,8.360752903743556e-16,2.0164605917586717e-06,1.6301410051394277e-07
18,0.1617543547704429,3.012592295977881e-08,44845573699.74077,35095819.34888783,9.136785337397524e-23,3.287755437416752e-16,1.5272882259765006e-06,2.2005597526053787e-07
18,0.162754913533883,4.0657000905812704e-08,32516059351.052185,33216711.57676764,9.757725990660128e-23,5.046880062481398e-16,9.202371269994134e-07,3.278992279538769e-07
3,0.1670027481551608,2.9131273299310003e-08,34179549627.23991,29119844.260378785,1.2341142984254114e-22,6.741359627283253e-16,1.166303329283346e-06,2.974904327897824e-07
9,0.1667667507814646,3.125099761748248e-08,30509929990.936264,26665241.17428213,1.2424760342162242e-22,5.584198265351006e-16,2.2325493348265265e-06,3.315233461048969e-07
7,0.1736072101847254,2.290218823772604e-08,19995975844.80836,21577875.55903267,1.2783771503472089e-22,3.507749662434432e-16,3.395622826877475e-06,4.261382891298098e-07
20,0.1781323434957014,1.2003834195616571e-08,20895445275.152363,19607728.751555435,1.1315175959350728e-22,3.1289927919479463e-16,3.3710192027347977e-06,5.719075107899218e-07
33,0.1799070925173843,1.3190332711621065e-08,29549821588.215748,23026871.92704341,8.671978022285086e-23,1.8053764322710047e-15,3.119915839495372e-06,4.188755947693306e-07
46,0.1765080527307097,9.532574084678337e-09,23728698766.52997,19673365.28322867,8.25188672679868e-23,2.363653124741428e-15,3.08174059303622e-06,2.843237785290986e-07
3,0.1782133994408367,1.4012309600919669e-08,36739373726.93687,22949875.07752524,1.3554612731182977e-22,1.4782013228833965e-15,4.764508213613216e-06,7.518593072166917e-07
19,0.18521220673263,1.7353650220184192e-08,42343087692.33857,25608790.389322903,1.4304435505296673e-22,1.6956633851420673e-15,5.18032139122718e-06,1.2209787908016402e-06
14,0.189876156388766,3.7696216599297686e-08,49794426493.87359,36688581.33563143,1.4463848852361746e-22,4.645041369315817e-15,5.300575006513577e-06,4.238799157883286e-06
25,0.1921435323061265,3.8562326347994675e-08,53862423136.5273,35843703.758908115,2.425992083901112e-22,3.5913863554398215e-15,8.368667763001808e-06,3.2225685341815982e-06
2,0.1955610284183757,4.028238882934858e-08,72776920256.92154,45342670.69919392,2.462337409059096e-22,2.385064560898118e-15,9.756014940899246e-06,3.0121273838938597e-06
2,0.1985647484256244,1.653941919578315e-08,101916526639.68983,31616483.668825444,7.66399508663907e-23,2.1047349714655088e-15,1.0260244947363574e-05,1.8981655203047467e-06
6,0.1981479474902086,1.3291047550102396e-08,111511592737.3652,33472020.41893168,6.026333245705919e-23,1.2641067525836018e-15,5.975990445632368e-06,2.0005179708537837e-06
3,0.1961733900142057,9.356896352416998e-09,128882263867.69511,32612363.79257221,1.0632068133906633e-22,8.933130950053565e-16,1.041734665685534e-05,1.787687841212023e-06
20,0.1956797525483363,6.1390232559694824e-09,131081323134.4747,30434875.91858881,9.438384539946392e-23,1.2746284784451209e-15,5.323096065870256e-06,1.2868727553331676e-06
28,0.198873083287565,8.247826457517534e-09,102839055903.31628,25990568.886763323,5.616321547452511e-23,7.017925479103902e-16,6.2581246377187055e-06,1.3196953292675084e-06
23,0.2008987748517786,7.413308263644641e-09,221588619264.4608,37614321.10450388,5.926785952671119e-23,5.540961641324755e-16,4.397731111839457e-06,1.1451030701675505e-06
23,0.2001407740788457,1.0857802628252344e-08,300878871069.6967,50464735.79234296,6.548517162198559e-23,6.494087379494638e-16,3.722032897596841e-06,1.2547810835848993e-06
32,0.1940602678159195,7.921840796049564e-09,255130507001.6588,39878273.64322115,7.918947262407273e-23,1.0669337570866904e-15,3.786435287761456e-06,1.3008763904245592e-06
5,0.193082354856181,7.16187648049611e-09,408997533877.1259,50628098.60463236,4.2674037910648373e-23,1.0389908981123568e-15,5.186070387332732e-06,1.0815534593915255e-06
42,0.1874368901328939,1.372776159699012e-08,199058363884.8164,43729964.22024966,4.1996511491774256e-23,6.010194682656464e-16,5.717944680604011e-06,1.0046909325769078e-06
41,0.1882786961750006,9.48864866628408e-09,346327112109.5557,52959596.74705304,5.595552086573581e-23,5.073300126803367e-16,4.116834296167832e-06,8.754470351915322e-07
39,0.1868371634391963,8.658353541392201e-09,357491956450.83295,46429082.25690305,7.048593872934807e-23,4.878157103448478e-16,4.165917702874662e-06,6.284577312922792e-07
6,0.1881513199074206,5.242380461732071e-09,554025566402.6354,47928389.53726933,4.08120136143048e-23,7.667731796006955e-16,4.577973855714555e-06,6.356230877875426e-07
4,0.182743690805216,5.3374282862353665e-09,497116236903.599,46993174.793650605,1.3762015113126658e-23,6.223782290754654e-16,3.440725001042983e-06,5.442132097872772e-07
4,0.1818140381861349,7.3419131548203405e-09,550599494495.9194,64289254.43520055,1.842217386378512e-23,5.252213854582504e-16,2.1694056816269104e-06,8.634738522014295e-07
36,0.1820864783733789,4.941147689586253e-09,428999244212.2534,33395941.02538031,3.71857293604025e-23,3.8580221537181763e-16,2.3505726529414325e-06,8.78561656372062e-07
10,0.1827070054933224,4.6571733943415434e-09,266324821460.2765,24007623.428405628,3.063416477125075e-23,2.964633898945186e-16,3.048018584138569e-06,1.5488635407570465e-06
6,0.1929670484988696,2.6579084711875422e-09,260154415665.4983,22230540.141102307,1.353740943729765e-23,7.2621894204256075e-16,2.7005109758183112e-06,1.225730005083351e-06
31,0.1957863302550765,3.5543904005223243e-09,258123302614.2235,26710684.795120247,1.4320853744909106e-23,7.309043709909888e-16,2.687729364150561e-06,1.548947774619772e-06
12,0.209723733108956,3.990240128841356e-09,328790815391.3199,29005441.06827594,2.0267068006964653e-23,1.1717358398680697e-15,2.5604708100008166e-06,9.42048913839055e-07
17,0.2038996356015445,7.437797801641371e-09,370771218838.706,37842598.79367063,2.0268034391802309e-23,1.841758626004765e-15,2.808946962035834e-06,5.477716904778644e-07
6,0.2110175474421262,8.262266781800038e-09,200076996759.62155,35793075.38382864,3.1694047734491773e-23,2.9700313876330304e-15,3.2529769710147384e-06,8.33190957242275e-07
12,0.2086981875641456,1.2974504608605057e-08,150910067638.45062,37866889.96082379,4.999530886747802e-23,2.4396061585217217e-15,6.83237634880795e-06,4.745191237235478e-07
36,0.2023929523748734,1.8959241695776403e-08,142008557647.5992,46493524.00782658,5.03903743291113e-23,1.854799502951271e-15,6.268933190248145e-06,7.279588510667342e-07
16,0.1949573045343475,1.6663865166658427e-08,181377338881.0685,49842062.04399876,5.064925664912457e-23,6.115584829785136e-15,8.026065661200697e-06,9.502315417837364e-07
14,0.1892626541940197,1.3608148543312976e-08,176271020382.78278,44158676.16453338,6.365748396645256e-23,5.4396745977821044e-15,8.866968604073822e-06,9.61069118371714e-07
16,0.1967941546261158,2.0692332300015233e-08,177603200697.66028,50251435.31201419,2.3514711697107888e-23,5.662995494436339e-15,5.520816088127095e-06,5.356707564020665e-07
7,0.1949044987364354,1.5230091550144052e-08,175149640108.94104,38920005.36344067,2.4681790260825605e-23,4.264979280070454e-15,5.00901527626759e-06,1.1063221431289695e-06
2,0.1970198850829973,8.244516172261549e-09,370478140233.1008,47478189.62138109,3.7495251463512913e-23,1.5739522615733378e-15,2.656077295730344e-06,1.8848142074812385e-06
21,0.1992008668738518,1.498278772366648e-08,222618127051.67523,55726509.22930744,2.3608493064104702e-23,1.7348651786125065e-15,2.756909233306812e-06,4.389866385651965e-06
3,0.1973972108808984,1.1351425980977061e-08,356518907748.2764,68029256.8578902,1.867545496665133e-23,2.157531067653818e-15,1.4201906760639248e-06,3.0956544168546216e-06
35,0.1978557380150053,1.499891928664054e-08,375878277710.83295,52791931.90111912,1.3954488777056013e-23,1.3235403838613985e-15,1.847727822443122e-06,3.372792994220416e-06
6,0.1950579106864061,1.2318309492585918e-08,325172000185.2165,67762038.32883206,7.374974751248187e-24,1.965013563609595e-15,1.5712208929952384e-06,2.212687283232051e-06
11,0.1829003896676786,6.4786305004949875e-09,518446188683.4984,63485443.70461603,1.603858127315137e-23,1.2813543523848157e-15,1.7765177483460446e-06,1.941577741580585e-06
15,0.1852288221895715,8.457353403122267e-09,537199716504.39294,46240745.8109147,2.683640835324245e-23,6.43252457027191e-16,2.1330885045155807e-06,2.2359593001091644e-06
10,0.1798532855764815,6.440665023768935e-09,571151433582.6361,43427658.08047911,1.295687779812706e-23,3.986537645080313e-16,1.6669530992290772e-06,1.339301049263196e-06
4,0.1789954961525205,6.328648583111105e-09,454977164788.41376,57602867.32985685,1.1612962546721997e-23,4.886825888050029e-16,1.8824856750016312e-06,1.2307362144313174e-06
3,0.1790868831948253,7.209756620491955e-09,603250260895.9133,67673394.02521163,9.280569553874285e-24,5.236099187409824e-16,2.9389932161012235e-06,1.1521932929160002e-06
5,0.1879275058585424,4.295104832873119e-09,788352054492.5924,55270509.92055881,1.835003111789801e-23,4.464399257387797e-16,3.4667182921659694e-06,1.6789147655572884e-06
20,0.1872251789038115,4.700856843050264e-09,620602387438.9193,55345297.89866748,1.7772749061181818e-23,3.8995214699483573e-16,2.950503726604844e-06,1.6651704515910173e-06
6,0.1913692953349067,7.183549490492722e-09,462753761206.5617,46845999.254120566,3.1012756512370364e-23,3.8979285440618485e-16,2.3298625806162903e-06,1.586131754430646e-06
10,0.1925089721265524,7.823744578437904e-09,519838458719.8101,50088462.69616176,3.149822713792275e-23,1.839452201594252e-16,2.857287467711944e-06,8.188388261515566e-07
7,0.2021980795994268,8.788806731244931e-09,439546801181.40295,56004881.4176317,3.770032498211552e-23,2.8148970314303703e-16,3.39532691610374e-06,1.0423695387250145e-06
13,0.2098220165804336,5.820011165556353e-09,450709861836.5454,44460661.61903156,4.650103512074958e-23,1.8309159389220699e-16,9.706767989562534e-07,9.12343542694509e-07
32,0.2069189739183566,5.410798806588481e-09,597048863046.9044,47928609.83406939,2.436858450979079e-23,1.932346242057291e-16,1.5191960500683702e-06,7.988956771665672e-07
1,0.206617163031725,7.249017499581195e-09,303172880941.09406,42500789.44205783,1.132881672820532e-23,2.1445777494760706e-16,1.2668004816512464e-06,6.102702100683757e-07
5,0.2073669775637973,6.692399392904394e-09,443417930903.6932,42738122.69512003,1.1193432294619916e-23,1.2305957957543158e-16,6.989889734922218e-07,5.90813055307095e-07
7,0.2074491081415082,1.2430435932363709e-08,376945009910.0792,73630841.0862934,5.2342262933295394e-24,9.567269821709557e-17,6.483615871433302e-07,3.582527403179858e-07
2,0.1988031676025849,1.1017459774438362e-08,417337108984.2863,57447724.97254287,6.607403366714872e-24,3.405842797936032e-17,6.476109986961389e-07,3.167166171974968e-07
13,0.1973100590046846,1.943326751345522e-08,293422601909.4374,63777354.02392585,1.3323036597473438e-23,1.4272729139627498e-17,4.1394496542211386e-07,2.397516467586923e-07
11,0.2059857548730894,1.9921257533062787e-08,213159333763.2588,59549953.89617088,1.592273476774358e-23,2.5758325713695207e-17,5.877688459419561e-07,1.5369315513651744e-07
13,0.2076980737678343,2.8915748937134345e-08,200983610001.77664,58660198.872291386,2.727824576306996e-23,2.1914056817860408e-17,9.433901396717592e-07,1.300878871720284e-07
2,0.2159239555918349,3.1778887019815724e-08,164431917173.42374,66174004.121920526,1.862829569725343e-23,2.3885307608342106e-17,4.014734277800432e-07,1.16525450432692e-07
51,0.2217879650122737,2.2911733194207692e-08,175952607528.9736,48675766.07849754,2.390294859947173e-23,2.2752127508058068e-17,3.961727306864638e-07,1.0197865527516746e-07
1,0.2260621104582842,2.0461325337326356e-08,228446623189.8776,71359182.18638235,7.894396990064138e-23,4.331078962024098e-17,5.260799813320748e-07,1.0200197262418508e-07
5,0.2226142324341599,3.6480579651905483e-08,121911357710.27896,57815760.171448685,5.811241858807115e-23,1.7227198240701438e-16,2.77848215176202e-07,1.1773389322594934e-07
1,0.223510924176562,2.9192133966789053e-08,109195371282.89148,55767414.4717867,4.021326983204091e-23,5.911700495687173e-17,2.7282194169122e-07,1.290050887224838e-07
30,0.2209314464196027,2.8895313929909138e-08,102053446948.28638,40439194.99046204,5.97280788088553e-23,3.5344685519680616e-17,3.7158527990582697e-07,1.864423921153908e-07
1,0.2269942761554807,2.8929461171560083e-08,105010757749.03258,51266505.074149534,2.5688747639465526e-23,4.331062047071349e-17,3.945914920121858e-07,1.9894348551413266e-07
11,0.2180217783231286,2.6836992730746866e-08,46287797628.15599,29475737.930093914,1.205546016063082e-23,8.495492051662383e-17,4.982914435326799e-07,1.53273809417656e-07
9,0.2121178128307259,3.139008037673654e-08,67965822860.03368,42935818.02676457,7.397546508453905e-24,9.18306076932778e-17,4.760720300095809e-07,1.3771562090040556e-07
8,0.2161730370927833,3.1107309685536644e-08,58394220320.80517,31415336.07836852,1.3264615698734078e-23,2.6350600821011197e-16,7.096664107000529e-07,1.866694860231405e-07
2,0.221059675642723,4.160645567087016e-08,44803985068.22249,35971167.539492056,1.3264118440550205e-23,5.053909929087982e-16,7.528422933602051e-07,1.9293235194025281e-07
1,0.2266858603539957,6.653312150505265e-08,44488806527.65594,49501427.499893375,2.182376838579407e-23,4.1098457888282213e-16,9.375415378660532e-07,1.608779415482535e-07
1,0.235637176218951,7.465540124603427e-08,43627287943.89442,59812014.133065455,1.2683249795259534e-23,2.3179149079302194e-16,2.686068984810078e-07,9.974714520078459e-08
53,0.2369944470293562,7.432684998664291e-08,53886320262.7731,62156001.93568665,8.206192383998221e-24,1.8883244510118742e-16,2.616494268875824e-07,8.177784475519227e-08
67,0.2373985717573836,1.2834091263977745e-07,31897610804.44384,53164335.86208535,6.241118217301647e-24,2.482299183993993e-16,2.915911537067087e-07,8.743240133545343e-08
19,0.2317571913425057,8.073970889476261e-08,46634354783.40259,52970329.3232495,7.432611879469415e-24,1.608642433460769e-16,6.975676095614677e-07,7.625908437757957e-08
4,0.2365282993431347,7.71972145114976e-08,53281475544.44752,50205450.96835505,9.308710184460776e-24,1.916824355525424e-16,5.325514648622649e-07,8.590423481730475e-08
1,0.2290350128605249,9.97473542168153e-08,50506825831.25575,60162094.77090286,1.2052699576158145e-23,8.866063843065857e-17,3.40274280941074e-07,9.952742528732509e-08
1,0.2219811423168413,1.0937596834110452e-07,52917326072.9122,64544418.77952816,2.5448595418381006e-23,7.60223443504028e-17,3.166667411688889e-07,1.9458838362839827e-07
15,0.2241281966819588,6.378116721735297e-08,41674379122.51114,40900168.66881324,4.638613009824618e-23,6.516577260969651e-17,4.563491288210757e-07,1.6692315108111985e-07
10,0.2261856493996256,6.836922652183055e-08,42123895849.43012,46650626.25075506,1.9528473687183168e-23,6.779020333460148e-17,4.378665221283356e-07,1.1202792083997973e-07
18,0.224634135622208,7.677038435109454e-08,49258302399.37577,51537326.32754982,9.427980768630618e-24,5.353298985937865e-17,3.992234170563942e-07,2.3321225905184167e-07
12,0.2224354931689873,4.171215638887596e-08,72512749206.96065,41748590.92212471,1.6098154674914912e-23,8.917844411830896e-18,4.240828616663743e-07,2.920526409110257e-07
8,0.2145954801663093,4.428000304746864e-08,64209104372.61915,43015063.03668939,1.6443992522556264e-23,4.451103783393432e-18,5.554780040567117e-07,2.06131205040339e-07
1,0.2119900329797021,4.771072897191887e-08,63136698991.37704,43501116.59700943,1.1199615178044005e-23,1.5435245795895178e-17,3.841260404319835e-07,2.3098221610093847e-07
10,0.2169971704151135,3.8603868530132045e-08,68252154149.91069,47903891.3739869,8.88069907596354e-24,3.35811238290184e-17,3.0148727905631616e-07,1.997583959357928e-07
22,0.2164790906673752,4.6526264963149756e-08,65092431397.08545,54151620.50579642,1.0225201876141972e-23,4.408563169693745e-17,3.7086972344459355e-07,1.025068233146753e-07
4,0.2139139048442081,8.41109688669995e-08,45080604318.40798,57814560.5538995,1.3658989855791642e-23,5.608944277759483e-17,4.662192267075468e-07,3.286925778349289e-07
12,0.2195359166198025,5.6714155811226126e-08,37544642014.20968,35719025.037945315,1.2166137463250054e-23,5.897201363465555e-17,3.847786876414879e-07,4.879075231193642e-07
12,0.2234343534876504,1.2743013951063341e-07,27942347012.062275,46701339.38126864,1.1784872430530338e-23,4.2007761815883306e-17,6.139806092318986e-07,7.725233139482769e-07
3,0.2293367891475626,1.7456520850688377e-07,21329778443.66006,56158000.29806275,4.2286783009707664e-24,4.6001227124461924e-17,9.313078177452252e-07,2.473607695178831e-07
12,0.2269317901268553,2.570171991509282e-07,22462835988.653065,64775656.60328949,7.125006204155146e-24,3.0108265718568304e-17,3.0095366100378306e-07,2.420502134281145e-07
2,0.2265153041373777,1.4918973493517286e-07,22760623637.977253,42486217.850646205,1.063139860777243e-23,8.910892200723264e-17,3.052143202527145e-07,1.9592422423671145e-07
104,0.2246667163839571,1.674773143295089e-07,17723752285.88823,48604010.75037239,3.4563481782206715e-24,1.9718554327222715e-16,2.996435897523853e-07,9.164157533315243e-08
5,0.2232068438043947,2.0343958359862042e-07,36847871296.47562,73331382.65123038,2.444616884394976e-24,1.8979515196732535e-16,4.2743406497653357e-07,1.003863488894982e-07
16,0.2279862549322542,1.977472743974565e-07,25513793925.312523,73420935.13977307,2.295126757212805e-24,9.146622105081983e-17,3.125658022726601e-07,8.747959056022723e-08
